,H2OT_3550_M,H2OT_3550_STD,H2Om_1635_BP,H2Om_1635_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD
FR06MI04b,2.159579561293576,0.20498001678802852,0.4863949436262374,0.08418135115087746,429.65009070266547,55.09207623880111,363.8626870359305,55.60926617803852
FR06MI04c,2.1587887253161493,0.2048981511469864,0.48794586678831614,0.08444461133373896,395.9431702186018,52.28103542907115,337.9204390656195,55.40796134822521
FR06MI05a,2.890659370022652,0.3826678241032864,1.4678584517310482,0.29748668042386056,2557.0275688220995,330.1262793919793,2364.79579665244,313.9761816630634
FR06MI05b,2.8907147272848293,0.3818010449076355,1.5034152164746375,0.3051046487155972,2612.610835915738,336.444132459127,2410.9099383856947,320.01432258338394
FR06MI05c,2.906284392758044,0.3839456060929918,1.4777639883130849,0.30011044056129765,2590.8121130458044,333.1995781948169,2406.1315477507624,318.92540476145854
FR06MI06a,3.4703385579608668,0.5887012036341606,2.0421606733836493,0.5004224325781509,2514.65795176189,413.8140083225665,2371.9994960074346,397.12021386716714
FR06MI06b,3.479353341358299,0.5910449816063035,2.0054583324054946,0.4905599659797851,2518.0303186240353,416.00740889852784,2403.0079381795736,401.54365100441606
FR06MI06c,3.427215651924551,0.582384777516433,2.0176997431413555,0.49331503353490125,2566.8227305261594,422.6889707727339,2493.031255449705,416.7204014899004
FR06MI07a,4.2813737122846565,0.6137699946866354,1.8366883657063628,0.3869366209725839,2572.621978800218,353.55948160490107,2351.785687954853,331.668128945019
FR06MI07b,4.1414431782108885,0.5957628872495788,1.8246610785328072,0.3846912236553886,2590.9526929680615,355.97441640590114,2403.7321714052264,336.4066881218543
FR06MI07c,4.033106984682346,0.5783192759038526,1.8559430167894129,0.39127136907379534,2683.1071140168033,368.1325388817738,2404.9412875857097,338.8138282800416
FR06MI08a,3.691670201779957,0.4123364246368595,1.696643901564235,0.3413663125088535,2516.363545852784,243.85189706889165,2488.51629282407,245.28302411100228
FR06MI08b,3.6374954251461236,0.40516098828877134,1.6798404168601084,0.337540318226787,2491.6856766901287,241.31996726766477,2460.0148831480337,242.54267040745898
FR06MI08c,3.6585131944712073,0.407705929260517,1.6844324244369917,0.3390530186618083,2489.6970114051105,241.12408201846736,2462.1687129518955,242.84279793784538
