Wavenumber,WD23MI02,WD33MI03,SH55MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,WD70MI01B,WD12MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,VS73MI02,SH63MI24
2148.347,0.000292832,0.000748781,-0.000620157,-0.000191249,-9.21E-05,0.000580578,0.000266398,-0.000106972,-0.001179661,-0.000631639,-2.10E-05,2.32E-06,8.24E-05,-0.00031518,0.00018465,2.65E-05,-0.000452179,-0.000260742,2.21E-05,-0.000115805,-0.000446982,0.000104899,-3.18E-05,8.92E-05,0.000313284,-0.000364444,-0.00028288,6.61E-05,-0.000212122,-0.00059815,-1.98E-05,-4.78E-05,-3.03E-05,0.000361977,-0.000640117,0.00029497,0.000411059,7.34E-06,0.000668815,3.52E-05,-3.19E-05,-0.000236041
2150.276,0.000291016,0.000607241,-0.000617245,-0.000224401,-9.40E-05,0.000573407,0.000334282,-2.23E-05,-0.001169078,-0.000724846,-5.65E-06,6.70E-05,6.29E-05,-0.000218955,0.000236671,3.76E-05,-0.000640435,-0.00033237,3.61E-06,-8.59E-05,-0.000368974,3.41E-05,-1.98E-05,3.79E-05,0.000309309,-0.000368577,-0.000189996,8.62E-06,-0.000143081,-0.000713298,2.32E-05,0.000163704,2.69E-05,0.000363827,-0.00077119,0.000299461,0.000506998,9.88E-06,0.000666063,9.00E-05,-7.67E-05,-0.000237349
2152.204,-0.00025287,0.000357966,-0.000596196,-0.000272486,-0.000100128,0.000542823,0.000377204,6.01E-05,-0.001143475,-0.000715669,-1.44E-05,0.000116151,7.47E-06,-0.000154794,0.000278754,7.10E-05,-0.000775482,-0.000379035,-1.66E-05,-5.47E-05,-0.000268433,2.74E-05,-1.74E-05,-6.28E-05,0.000279868,-0.000273093,-7.90E-05,-2.39E-05,-0.000101818,-0.000761485,6.84E-05,0.000286197,6.99E-05,0.000327716,-0.000883173,0.000296638,0.000539388,2.69E-05,0.000596954,0.00015012,-0.000114145,-0.000283341
2154.133,-0.00066281,0.000105284,-0.000556402,-0.000277465,-0.00010384,0.000498821,0.000376767,0.000103878,-0.001090963,-0.000690155,-2.42E-05,0.000132029,-2.77E-05,-1.12E-05,0.000292788,8.12E-05,-0.000762098,-0.000389465,-2.53E-05,-1.88E-05,-0.000148608,7.19E-05,-2.54E-05,-0.000133915,0.000238612,-4.49E-05,4.57E-06,-5.75E-05,-8.17E-05,-0.000706784,0.000110345,0.000183301,0.000106207,0.000271287,-0.000896891,0.000314097,0.000511633,5.20E-05,0.000495311,0.000180245,-0.000128117,-0.000291413
2156.061,-0.00065464,-8.93E-05,-0.000503269,-0.000251022,-0.00010942,0.000400599,0.000317626,8.86E-05,-0.000985969,-0.000642634,-2.62E-05,0.000134458,-2.87E-05,0.00019509,0.000241938,2.21E-05,-0.000745869,-0.000368313,-2.45E-05,-4.05E-06,-2.46E-05,6.82E-05,-3.82E-05,-0.000215564,0.00019079,9.43E-05,3.55E-05,-8.20E-05,-6.48E-05,-0.000629384,0.000130744,6.86E-05,0.000126372,0.000163389,-0.000831297,0.000322874,0.000435942,5.27E-05,0.000355646,0.00016121,-0.000139682,-0.000257814
2157.99,-0.00064792,-0.000201419,-0.000413386,-0.000208434,-9.40E-05,0.000305507,0.000267254,7.62E-05,-0.000806889,-0.000504492,-1.72E-06,0.000155866,8.80E-06,0.000428195,0.000149459,-0.000136762,-0.00072308,-0.000350396,-2.67E-06,7.14E-06,9.71E-05,1.94E-05,-1.29E-05,-0.000165953,0.000129977,0.000129114,8.79E-05,-4.47E-05,1.71E-05,-0.00056087,0.000161305,6.26E-05,0.000117523,4.74E-05,-0.000713037,0.000340409,0.000338357,4.45E-05,0.000194945,0.000171735,-0.000145625,-0.000209073
2159.918,-0.000505267,-0.000205168,-0.000304562,-0.000157505,-8.12E-05,0.000242007,0.000204693,4.70E-05,-0.000602222,-0.000343721,1.83E-05,0.000100258,1.51E-05,0.000571994,3.71E-05,-0.000243958,-0.000777363,-0.00030553,7.50E-06,2.29E-05,0.000202916,-8.81E-05,4.44E-05,-9.62E-05,4.75E-05,0.000263627,0.000151419,-9.83E-05,9.26E-05,-0.000459516,0.000183109,6.01E-05,0.00011012,-6.46E-05,-0.000588564,0.000306645,0.000192268,3.96E-05,0.000114182,0.000184232,-0.000154688,-0.000234888
2161.847,-0.000137255,-0.000180173,-0.000186666,-7.53E-05,-7.34E-05,0.000148203,0.000111795,2.55E-05,-0.000349035,-0.000143642,1.53E-05,4.33E-05,-2.63E-07,0.000559592,-5.37E-05,-0.000348936,-0.000767641,-0.000171657,4.70E-06,5.81E-05,0.000297696,-0.000186059,0.000111003,-5.17E-05,-5.99E-06,0.000397041,0.000213965,-0.000169759,0.000130494,-0.000250555,0.000199504,0.000228121,8.14E-05,-0.000128241,-0.000460312,0.000281204,4.58E-05,3.41E-05,0.00014973,0.000103017,-0.000149824,-0.000367068
2163.775,-0.00016006,-0.000250904,-7.14E-05,-2.94E-06,-6.59E-05,1.19E-05,6.83E-05,-6.45E-05,-4.27E-05,7.22E-05,1.03E-05,7.33E-06,-4.09E-06,0.000416989,-0.000161842,-0.000466148,-0.000675627,-3.66E-05,1.29E-05,7.29E-05,0.000354811,-0.000184041,0.000125241,0.000141841,-6.75E-05,0.000465609,0.000264216,-0.000235098,0.000124836,-2.93E-05,0.000186327,9.85E-05,4.39E-05,-0.000199159,-0.000341562,0.000258565,-8.86E-05,2.50E-05,0.000101446,-7.47E-06,-0.000139234,-0.000529878
2165.704,-0.00027549,-0.000336909,6.19E-05,7.12E-05,-5.07E-05,-0.000121854,5.74E-05,-0.000172156,0.000278065,0.000313313,1.35E-05,1.01E-05,1.91E-05,0.000274413,-0.00027066,-0.000367333,-0.000528234,7.60E-05,2.56E-05,8.99E-05,0.000355917,-0.000129205,9.78E-05,0.000172297,-0.000135281,0.000506947,0.000321094,-0.000238396,0.000149219,0.000177163,0.000174992,0.000205352,3.33E-05,-0.000297453,-0.000217198,0.000214922,-0.000172628,2.64E-05,-4.01E-05,-9.59E-05,-0.00012379,-0.000684921
2167.632,0.000213322,-0.000324256,0.000190781,0.000154242,-3.95E-05,-0.000248191,9.75E-06,-0.000214372,0.000540438,0.000545071,-3.98E-06,3.04E-05,-1.16E-05,0.000119573,-0.000330262,-0.00021803,-0.000411201,0.000174311,3.88E-05,0.00010344,0.000302204,-7.98E-05,4.40E-05,-0.000145762,-0.000216004,0.000480214,0.000370589,-0.000197563,0.00018453,0.000415818,0.000153955,-1.53E-05,1.33E-05,-0.000388623,-0.000111244,0.000128596,-0.000236409,2.05E-05,-9.29E-05,-0.000168101,-0.000122825,-0.000760434
2169.561,0.000452076,-0.000268785,0.000331272,0.000230911,-8.16E-06,-0.000327302,-4.24E-05,-0.000152807,0.000775587,0.000745761,-4.18E-06,6.03E-05,-4.24E-05,-0.000101912,-0.000339044,-7.32E-05,-0.000375855,0.000276564,6.29E-05,0.00011778,0.000251582,-1.50E-05,3.56E-06,-0.000248579,-0.000257389,0.000415661,0.000414894,-0.000132914,0.000200863,0.000618379,0.00013968,-0.000251477,1.99E-05,-0.000407646,4.82E-06,1.93E-05,-0.000287059,8.58E-06,-6.37E-05,-0.00022216,-0.000130322,-0.000711848
2171.489,0.000306787,-0.000315021,0.000454143,0.000269371,2.67E-05,-0.000414044,-5.05E-05,-7.41E-05,0.000969282,0.000859642,-1.02E-05,0.000110981,-4.95E-05,-0.000291855,-0.000265413,2.39E-05,-0.000338113,0.000368127,6.88E-05,0.000106254,0.000203694,-3.83E-05,-1.66E-05,-0.000146785,-0.000275091,0.000488157,0.000442189,-4.04E-05,0.000154784,0.000724681,0.000114588,-0.000115075,-5.07E-06,-0.000407264,0.000154414,-7.86E-05,-0.00031567,-3.43E-06,-9.75E-05,-0.000265668,-0.00013215,-0.000578009
2173.418,0.000248381,-0.000513257,0.000549622,0.000280179,6.57E-05,-0.000491807,-2.83E-05,1.78E-05,0.001111233,0.000880795,-3.26E-06,0.00016898,-2.72E-05,-0.000427703,-0.00018756,0.000142523,-9.20E-05,0.000424933,4.95E-05,8.59E-05,0.000197357,-8.39E-05,-3.07E-05,-0.000240272,-0.000278044,0.000685685,0.00045871,9.34E-06,0.00011281,0.000781079,0.000100497,-1.60E-05,-1.63E-05,-0.000394142,0.000316515,-0.000164298,-0.0003103,-4.60E-06,-0.000243495,-0.000267829,-0.000127577,-0.000443156
2175.346,0.00033347,-0.000764201,0.000613415,0.000274993,9.69E-05,-0.000569394,-4.61E-05,9.89E-05,0.001191659,0.000798706,1.70E-05,0.000145233,-1.95E-05,-0.000530747,-0.000118714,0.000252176,0.00024151,0.000410048,1.26E-07,6.68E-05,0.000178375,-0.000100124,-6.14E-05,-0.000348132,-0.000263355,0.000753612,0.000436717,-4.79E-05,2.86E-05,0.000785208,7.23E-05,8.31E-05,3.40E-06,-0.000363102,0.000460456,-0.000276307,-0.000299106,-1.30E-05,-0.000457867,-0.000179306,-0.000118453,-0.000320393
2177.275,0.000193188,-0.000867206,0.000667481,0.00024626,0.000125874,-0.00058614,-0.000104968,0.000162078,0.001202107,0.000707857,3.37E-05,0.00010461,-2.88E-05,-0.000571216,-2.34E-05,0.00037333,0.000447766,0.000392394,-4.63E-05,6.18E-05,0.000167195,-1.05E-05,-8.61E-05,-0.000273322,-0.000235102,0.000621393,0.000408669,-0.000111001,-2.18E-05,0.000686769,3.80E-05,5.04E-05,3.64E-05,-0.000279263,0.000585847,-0.000365132,-0.000245102,-1.71E-05,-0.000666156,-5.22E-05,-0.000104297,-0.000159924
2179.203,3.77E-05,-0.000806451,0.000684534,0.000159165,0.000136989,-0.000543677,-0.000131587,0.000199169,0.001147087,0.000584879,2.37E-05,8.28E-05,-4.41E-05,-0.000511025,4.77E-05,0.00049721,0.000560181,0.000338938,-6.95E-05,4.97E-05,0.000127036,0.000101203,-7.38E-05,-3.45E-05,-0.000208327,0.000545298,0.000347722,-0.000140954,-6.15E-05,0.000484006,-4.03E-06,-0.000108483,7.60E-05,-0.000202123,0.000669296,-0.000399019,-0.000191398,-3.85E-05,-0.00090868,3.74E-05,-9.09E-05,1.94E-05
2181.132,0.000265454,-0.000621843,0.000665954,7.04E-05,0.000150428,-0.000481383,-0.000130402,0.00024814,0.001059077,0.000402362,2.05E-05,5.33E-05,-4.32E-06,-0.000225693,5.31E-05,0.000555449,0.000699649,0.000242252,-7.08E-05,3.71E-05,8.65E-05,0.000114327,-4.51E-05,0.00010719,-0.000149679,0.000522859,0.000250215,-0.00012423,-6.82E-05,0.000347598,-4.08E-05,-0.000165961,0.000146381,-9.96E-05,0.000709928,-0.000408035,-0.000190496,-5.88E-05,-0.001069911,9.01E-05,-8.41E-05,0.00024565
2183.06,0.000424798,-0.000410704,0.00062509,-4.34E-05,0.000154594,-0.000412641,-0.000162119,0.000255937,0.000932546,0.00019051,1.43E-05,-2.62E-05,4.45E-05,5.78E-05,-6.29E-06,0.000542738,0.000815421,0.00015323,-6.53E-05,1.46E-05,6.47E-05,0.000117792,-1.48E-05,0.000141093,-7.06E-05,0.000293468,0.000122608,-2.38E-05,-6.27E-05,0.000234996,-7.97E-05,-2.02E-05,0.000205368,-1.05E-05,0.000707288,-0.000449558,-0.000179364,-7.41E-05,-0.001058683,0.000101383,-7.15E-05,0.000489983
2184.989,2.98E-05,-0.000227744,0.000580698,-0.000155839,0.000150425,-0.0003006,-0.000187384,0.000222191,0.000781773,3.91E-06,1.27E-05,-0.000102569,0.00013552,0.000184091,-1.97E-05,0.000413046,0.000882371,8.09E-05,-4.50E-05,9.63E-06,6.83E-05,0.000138484,3.22E-05,0.000219285,1.09E-05,-5.30E-05,2.91E-05,9.70E-05,-2.26E-05,9.49E-05,-9.11E-05,-0.000135002,0.000227324,7.73E-05,0.000698364,-0.000448865,-9.39E-05,-7.41E-05,-0.000772379,0.000124715,-5.91E-05,0.000630795
2186.917,-0.000328405,-5.08E-05,0.000513685,-0.000253428,0.000125498,-0.000122729,-0.000230922,0.000105631,0.000620986,-0.000235407,-9.64E-06,-0.000174537,0.000196427,0.000225311,2.11E-05,0.000194515,0.000903698,2.07E-05,-3.60E-05,7.15E-06,4.59E-05,0.000117363,7.31E-05,0.000409988,8.55E-05,-0.000304047,-6.92E-05,0.000129332,-4.35E-05,-2.06E-05,-0.000101578,-0.000273259,0.000165719,0.000169603,0.000674189,-0.000414147,-4.54E-05,-5.38E-05,-0.000398954,0.000131434,-4.49E-05,0.00064461
2188.846,-0.000459014,0.000140592,0.000431849,-0.000327372,9.40E-05,7.17E-05,-0.000257201,-2.78E-05,0.000438915,-0.000454724,-4.80E-05,-0.000190024,0.000166032,0.000217508,4.30E-05,-8.21E-05,0.001020022,-1.90E-05,-3.48E-05,1.23E-05,-3.79E-05,0.000152037,0.000106878,0.000421099,0.0001647,-0.000434398,-0.000181847,0.000157801,-8.39E-05,-0.000104443,-0.000113512,-0.00015697,7.03E-05,0.00026804,0.000638847,-0.000289794,-1.05E-05,-2.89E-05,-5.39E-05,5.86E-05,-2.58E-06,0.000639066
2190.774,-0.000520335,0.000346229,0.000312699,-0.000372371,5.30E-05,0.000237623,-0.000225166,-0.0001275,0.000253337,-0.000648527,-8.66E-05,-0.000143707,0.000107602,0.00015834,4.03E-05,-0.000286611,0.001105442,-9.71E-05,-1.28E-05,4.35E-06,-0.000143489,0.00024955,9.83E-05,0.000155071,0.00021167,-0.000500922,-0.000255264,0.000198155,-0.000119912,-0.000195028,-0.000142184,9.82E-05,-1.61E-06,0.000316218,0.000548309,-0.00011689,2.79E-05,-1.92E-05,0.000184348,-1.45E-05,4.50E-05,0.000609858
2192.703,-0.000364841,0.000578538,0.000181311,-0.000354739,2.12E-05,0.00041343,-0.000191205,-0.000203196,7.41E-05,-0.000788438,-0.000113802,-8.09E-05,4.25E-05,0.000140824,2.59E-05,-0.000390428,0.001096369,-0.000150656,1.05E-05,8.83E-06,-0.000211395,0.000297585,4.88E-05,0.000289104,0.000238238,-0.000544069,-0.00027991,0.000258583,-0.000110674,-0.000227174,-0.000157271,8.33E-05,-5.33E-05,0.000344543,0.000395911,5.35E-05,0.000111206,-4.86E-06,0.000306517,-5.05E-05,8.26E-05,0.000588931
2194.631,-8.61E-05,0.000806054,3.07E-05,-0.00028006,-1.08E-05,0.000569938,-0.000188163,-0.000251578,-0.000139756,-0.000802417,-0.00012163,-2.37E-05,-7.51E-05,9.29E-05,-3.98E-06,-0.000481233,0.000790072,-0.000162848,1.09E-05,1.97E-05,-0.000259853,0.000220547,1.50E-05,0.000230169,0.000237922,-0.000681608,-0.000313784,0.000304418,-8.77E-05,-0.000224467,-0.000171403,-4.17E-05,-7.71E-05,0.000357255,0.00023705,0.000224961,0.000179104,-8.31E-06,0.000432448,-8.12E-05,0.000119345,0.000575012
2196.56,-2.48E-05,0.00093176,-0.000106582,-0.000146774,-1.47E-05,0.000701304,-0.000158448,-0.000256327,-0.000325365,-0.000701757,-9.62E-05,1.73E-05,-0.000160229,6.33E-05,-9.77E-06,-0.000520678,0.000327,-0.000165347,1.29E-05,1.98E-05,-0.000291272,0.000128043,2.50E-05,-5.68E-05,0.000243307,-0.000734253,-0.000354927,0.000309204,-7.37E-05,-0.000187456,-0.000169107,1.99E-05,-8.75E-05,0.000366477,0.00011645,0.000390437,0.000245001,-1.10E-05,0.00056409,-0.000111113,0.000176212,0.000486179
2198.488,-0.000170076,0.000863397,-0.000224335,-9.90E-06,-1.91E-05,0.000741099,-8.64E-05,-0.000210298,-0.000485611,-0.000625127,-6.87E-05,8.21E-06,-0.000211821,0.00014123,3.79E-05,-0.000515083,-5.51E-05,-0.000154368,5.10E-06,-1.61E-05,-0.000325136,2.94E-06,1.82E-05,-2.85E-06,0.000227451,-0.000516434,-0.000379925,0.000260658,-8.88E-05,-0.000192766,-0.000156181,7.50E-05,-0.000134377,0.000351501,1.71E-05,0.000489077,0.000287494,4.31E-06,0.000586624,-9.92E-05,0.000240324,0.000330565
2200.417,-3.38E-05,0.000642975,-0.000324979,0.000120901,-1.11E-05,0.000694891,-2.26E-05,-0.000133922,-0.000663709,-0.000516002,-2.85E-05,-2.54E-05,-0.00022685,0.000206712,8.21E-05,-0.000364506,-0.000279151,-0.000115707,-7.08E-06,-4.90E-05,-0.000321659,-0.000164295,-4.28E-06,0.000128739,0.000202158,-0.000284752,-0.000365272,0.000177496,-7.33E-05,-0.00023143,-0.000129791,-0.000182588,-0.000161614,0.000318237,-8.38E-05,0.000527224,0.000329579,2.07E-05,0.000525529,-1.67E-05,0.000268342,0.000216437
2202.345,0.000319881,0.000418522,-0.000428544,0.000230734,-7.56E-06,0.000593911,-2.13E-05,-9.06E-05,-0.000848488,-0.000347577,2.29E-05,-6.59E-05,-0.000227655,9.84E-05,9.54E-05,-0.000175806,-0.000552145,-0.000124703,-1.42E-05,-7.47E-05,-0.000314282,-0.000250263,-4.97E-05,-7.08E-05,0.000173135,-0.000270443,-0.00035053,5.60E-06,-5.99E-05,-0.000339793,-0.000119874,0.000100005,-0.000141356,0.000234944,-0.000200423,0.000491156,0.000347634,1.23E-05,0.000505447,0.000111137,0.000260923,0.000193104
2204.274,0.000563766,0.000371554,-0.000503603,0.0003099,-4.72E-06,0.000481617,-2.85E-05,-3.09E-05,-0.000989285,-0.000197147,6.62E-05,-8.79E-05,-0.000220914,-5.24E-06,0.000125032,-1.49E-05,-0.000779775,-0.000163322,-1.33E-05,-8.96E-05,-0.000318248,-0.000238464,-8.90E-05,-0.000346948,0.000139227,-0.000195128,-0.000314897,-0.000194278,-4.14E-05,-0.000465833,-9.73E-05,0.000281468,-0.000103406,0.000157875,-0.000296531,0.000394297,0.000343686,-1.94E-05,0.000450778,0.000199563,0.000223341,0.000190707
2206.202,0.00069446,0.000411889,-0.000570165,0.00034015,2.61E-06,0.000306063,-3.47E-05,2.55E-05,-0.001084854,-5.95E-05,9.38E-05,-0.000104817,-0.000184643,-3.10E-07,0.00013499,0.000171667,-0.000794142,-0.000230463,-6.04E-06,-0.000100207,-0.000315692,-0.000276556,-0.000101868,-0.000366815,8.99E-05,-6.90E-06,-0.000303495,-0.000314568,7.01E-06,-0.000495261,-5.87E-05,-1.74E-05,-8.87E-05,5.97E-05,-0.000415138,0.000284124,0.000281963,-6.81E-05,0.00033701,0.000207376,0.000169132,0.000146157
2208.131,0.000353896,0.000378652,-0.000615926,0.00034015,2.10E-05,8.30E-05,-6.49E-05,0.000104052,-0.001084384,0.000136419,0.000102664,-9.80E-05,-8.92E-05,0.000109448,0.000115206,0.000368579,-0.000749066,-0.000282336,-2.36E-07,-9.67E-05,-0.000250555,-0.000308639,-9.09E-05,-0.000177817,5.08E-05,3.62E-06,-0.000301385,-0.000254175,9.30E-05,-0.000452833,-2.03E-07,0.000270001,-2.42E-05,-1.72E-05,-0.000547465,0.000175995,0.000170962,-8.32E-05,0.000282188,0.000197331,0.000118999,8.40E-05
2210.059,0.000210444,0.000264354,-0.000631921,0.000294399,2.37E-05,-0.000146964,-0.000130638,0.000139989,-0.001050673,0.000326251,5.76E-05,-7.11E-05,1.93E-05,0.000158389,8.52E-05,0.000498805,-0.000696879,-0.000254288,-4.11E-06,-9.77E-05,-0.000124368,-0.000228664,-8.60E-05,2.98E-05,-9.94E-06,-0.000189369,-0.000282149,-0.00011665,0.000164044,-0.000455366,4.97E-05,0.00035251,1.40E-06,-9.47E-05,-0.000630441,3.81E-05,9.48E-05,-7.40E-05,0.000283825,0.000149603,7.61E-05,1.79E-05
2211.988,-8.89E-05,0.000135106,-0.000610213,0.00021576,1.29E-05,-0.000314512,-0.000158052,0.000156732,-0.001001775,0.000433053,1.36E-05,1.67E-05,0.000154215,-3.18E-05,6.37E-05,0.000499447,-0.000661335,-0.000187778,-2.72E-07,-9.43E-05,1.50E-05,-6.57E-05,-5.53E-05,-0.000160131,-8.50E-05,-0.00025769,-0.00024584,-3.13E-05,0.000217885,-0.000454523,9.62E-05,-9.24E-06,-4.10E-05,-0.000148658,-0.000644169,-8.09E-05,6.99E-05,-5.21E-05,0.000336435,0.000106675,3.95E-05,-9.90E-05
2213.916,-0.000512077,2.92E-06,-0.00056741,8.85E-05,-1.55E-05,-0.000399502,-0.000156755,0.000111857,-0.000922859,0.000455113,-4.67E-06,9.47E-05,0.000234991,-0.00025514,5.73E-05,0.000266884,-0.000642827,-0.00014052,-6.02E-06,-9.46E-05,0.000111167,7.14E-05,-2.30E-05,-0.000280326,-0.000151091,-0.000224301,-0.000210617,-4.69E-06,0.000191435,-0.000341549,0.000114026,7.50E-05,-0.000116632,-0.000192984,-0.000652238,-0.000157801,-2.81E-05,-7.10E-06,0.000356887,6.53E-05,2.61E-05,-0.000181638
2215.845,-0.000354983,-4.41E-05,-0.000510829,-5.45E-05,-4.58E-05,-0.000458218,-7.46E-05,8.58E-05,-0.000813237,0.000480333,-8.66E-06,0.000130202,0.000258812,-0.000324208,1.84E-05,-3.47E-05,-0.000543557,-8.24E-05,-1.49E-05,-8.44E-05,0.000180627,0.000180226,7.66E-06,-5.50E-06,-0.000193125,-0.000212158,-0.000160913,2.56E-05,0.000146927,-0.000203926,0.000115651,0.000148143,-0.000178277,-0.000239066,-0.000642182,-0.000204359,-0.000163776,3.37E-05,0.000275887,-4.84E-05,2.28E-05,-0.000199197
2217.773,-0.000228662,-6.48E-05,-0.000468053,-0.00015881,-9.32E-05,-0.000495401,6.90E-05,6.17E-05,-0.000646967,0.000406391,-3.78E-05,0.000187004,0.000263604,-0.000313861,-4.55E-05,-0.000246161,-0.000427567,-3.96E-05,-8.28E-06,-6.74E-05,0.000264205,0.000244792,1.50E-05,3.03E-05,-0.000239922,-0.000224681,-8.27E-05,8.38E-05,8.86E-05,-0.00011804,9.24E-05,-8.68E-05,-0.000203257,-0.000287524,-0.000628413,-0.000221523,-0.000289683,5.27E-05,0.000110029,-0.000189745,2.21E-05,-0.0002452
2219.702,-0.000478235,-0.000121836,-0.000416078,-0.000202091,-0.00012918,-0.000494307,0.000153874,4.48E-05,-0.000429616,0.000245275,-7.93E-05,0.000179292,0.000212844,-0.000240141,-0.000100564,-0.000382736,-0.000450176,-6.82E-06,-4.04E-06,-3.85E-05,0.000370136,0.000239792,1.11E-05,-8.30E-05,-0.000267071,-0.000232009,1.22E-05,0.000174333,4.59E-05,2.73E-05,8.05E-05,-0.000118198,-0.000136202,-0.000301829,-0.000603986,-0.00020783,-0.000346017,7.22E-05,-4.49E-05,-0.000276376,1.84E-05,-0.00027922
2221.63,-0.00019055,-0.000249618,-0.000356862,-0.000232266,-0.000145869,-0.000497686,0.000150492,3.97E-05,-0.000232882,0.000151812,-9.34E-05,0.000124431,0.000162783,-0.000139894,-0.000114692,-0.000445043,-0.00061681,5.65E-05,-2.48E-05,-1.19E-05,0.000457648,0.000171737,2.33E-05,-6.28E-05,-0.000296509,-0.000273096,8.47E-05,0.000170357,1.54E-05,0.00028187,6.39E-05,-4.67E-05,-3.31E-05,-0.000305777,-0.000507105,-0.000176894,-0.000347607,8.15E-05,-0.000169176,-0.000302401,1.85E-05,-0.000359465
2223.559,-0.000325713,-0.000403915,-0.000249707,-0.000233175,-0.000138219,-0.00046177,0.000173791,5.77E-05,-3.96E-05,0.000140598,-8.27E-05,8.77E-05,0.000175825,-3.06E-05,-6.83E-05,-0.000389738,-0.000694797,0.000167547,-3.67E-05,9.51E-06,0.000484769,0.000151808,5.56E-05,6.45E-05,-0.000299878,-0.00022621,0.000162919,0.000134609,-8.20E-06,0.000532245,5.20E-05,-0.000197098,-3.86E-06,-0.000298815,-0.000374029,-0.000153655,-0.000349654,9.67E-05,-0.000272608,-0.000247201,5.06E-05,-0.00048149
2225.487,3.74E-05,-0.000580169,-0.000123285,-0.000194495,-0.000135134,-0.000391541,0.000249106,3.36E-05,0.000178554,0.000118531,-7.09E-05,8.63E-06,0.000125048,8.50E-05,1.16E-07,-0.000287843,-0.000584228,0.00027308,-1.22E-05,7.43E-06,0.000440841,9.63E-05,6.74E-05,0.000232934,-0.000272332,-4.58E-05,0.000245906,0.000166899,-3.93E-05,0.000656754,5.33E-05,-0.00032988,3.93E-05,-0.000281485,-0.00025932,-0.000191389,-0.000383752,0.000106471,-0.000238844,-0.000181648,6.42E-05,-0.000550419
2227.416,0.000633191,-0.000768207,-3.56E-06,-0.000138387,-0.000115087,-0.000323964,0.000299735,-2.40E-05,0.000395894,0.000143551,-1.87E-05,-9.02E-05,5.31E-05,0.000141127,8.03E-05,-0.000102853,-0.000377707,0.000341142,1.33E-05,9.11E-06,0.000356304,-2.05E-05,6.09E-05,0.000224705,-0.000208172,0.000129143,0.000344674,0.000177047,-4.51E-05,0.000692153,6.33E-05,-0.000377168,0.000107645,-0.000256083,-0.000149412,-0.000241005,-0.000347691,8.52E-05,-0.000146931,-0.000120711,1.12E-05,-0.000523336
2229.344,0.000140035,-0.00079636,0.000100542,-8.06E-05,-9.73E-05,-0.000229834,0.000298241,-0.000103329,0.000609969,0.000167886,4.78E-05,-0.000121098,-2.03E-05,1.60E-05,0.000114917,7.10E-05,-0.000188443,0.000330452,5.48E-06,1.88E-05,0.00026088,-0.000137886,2.20E-05,-4.64E-06,-0.000135505,0.000399154,0.000429677,3.18E-05,-7.88E-05,0.000551228,6.11E-05,-3.40E-05,0.000142801,-0.000237403,-1.69E-05,-0.000261099,-0.000280556,4.03E-05,-5.52E-05,-5.94E-05,-5.53E-05,-0.000480055
2231.273,0.000272284,-0.000721574,0.000224322,-1.84E-05,-6.95E-05,-0.000140017,0.000251039,-0.000152534,0.000818911,0.000122086,9.30E-05,-0.000131783,-8.74E-05,-3.65E-05,0.000114516,0.000171634,0.000227133,0.000278273,-5.46E-07,4.27E-05,0.000172976,-0.000195832,-1.27E-05,-0.000136386,-4.33E-05,0.000756569,0.000459368,-0.000132616,-0.000102161,0.00040317,6.95E-05,7.78E-05,0.000181621,-0.000164296,0.000166365,-0.000222735,-0.000219011,1.44E-06,-5.94E-05,1.07E-05,-0.000108343,-0.000407403
2233.201,0.000177292,-0.000693389,0.000347784,1.46E-05,-3.01E-05,-5.98E-05,0.000172677,-0.000229938,0.00097896,6.00E-05,9.93E-05,-0.000136796,-0.000139036,4.09E-05,4.45E-05,0.000270256,0.000694453,0.000212891,8.02E-06,6.38E-05,8.38E-05,-0.000187229,-2.89E-05,-8.78E-05,5.00E-05,0.000986839,0.000430887,-0.000239192,-0.000104387,0.000364619,8.75E-05,3.94E-05,0.000224605,-9.16E-05,0.000286279,-0.000142816,-0.000170888,-3.70E-05,-0.000118752,7.70E-05,-0.000153,-0.000335299
2235.13,-0.000131482,-0.000642416,0.000454267,4.86E-05,3.58E-06,5.69E-05,0.00010406,-0.000261547,0.001108849,4.94E-05,8.43E-05,-6.87E-05,-0.000185674,0.000104211,-2.88E-05,0.000393507,0.000988375,0.000162243,2.40E-05,8.21E-05,-1.27E-05,-0.000125647,-5.48E-05,-1.22E-05,0.000135072,0.001006056,0.000405616,-0.000236338,-9.97E-05,0.00029169,0.000116333,-2.25E-05,0.000284547,1.03E-05,0.000380548,-3.46E-05,-8.89E-05,-4.16E-05,-0.000188197,0.000162222,-0.000183772,-0.000250458
