,Density,Density_Sat,Tau,Na/Na+Ca,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
STD_C1_021920_256s_20x50_a,2772.9412992243033,2772.9412992243033,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021920_256s_20x50_b,2772.990798724078,2772.990798724078,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_021920_256s_20x50_c,2772.6464434910126,2772.6464434910126,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_022120_256s_20x50_a,2774.2490472601867,2774.2490472601867,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_022120_256s_20x50_b,2774.233002576743,2774.233002576743,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_C1_022120_256s_20x50_c,2774.4494233089295,2774.4494233089295,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
STD_CN92C_OL2_020320_256s_20x25_a,2717.3402023559156,2717.3402023559156,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_020320_256s_20x25_b,2721.286070984574,2721.286070984574,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_020320_256s_20x25_c,2715.2560080217795,2715.2560080217795,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_020520_256s_20x25_a,2712.813670897153,2712.813670897153,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_020520_256s_20x25_b,2708.954117456231,2708.954117456231,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_020520_256s_20x25_c,2709.759357840351,2709.759357840351,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021220_20x25_a,2741.32343740574,2741.32343740574,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021220_20x25_b,2740.136640276725,2740.136640276725,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021220_20x25_c,2739.3535145180153,2739.3535145180153,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021420_256s_20x25_a,2726.4336671223896,2726.4336671223896,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021420_256s_20x25_b,2727.0968523316637,2727.0968523316637,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021420_256s_20x25_c,2725.5328486465255,2725.5328486465255,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021720_256s_20x25_a,2726.4204857760506,2726.4204857760506,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021720_256s_20x25_b,2725.927330534726,2725.927330534726,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021720_256s_20x25_c,2725.677448200008,2725.677448200008,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021920_256s_20x25_a,2718.3331055920876,2718.3331055920876,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021920_256s_20x25_b,2717.959870256613,2717.959870256613,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_021920_256s_20x25_c,2718.2802833029295,2718.2802833029295,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_022120_256s_20x25_a,2719.6669980715437,2719.6669980715437,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_022120_256s_20x25_b,2720.853965975303,2720.853965975303,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_CN92C_OL2_022120_256s_20x25_c,2720.481554709968,2720.481554709968,0.6597528305721314,0.2531711551948636,62.8112529014778,7.278692605828422,31.577077506598854,8.362074399140308,350.76866386766187,14.959081307391472,0.7932728324192562,0.2908085572187642,0.6978613885583269,0.2702277172962116
STD_D1010_012821_256s_100x100_a,2795.350500136589,2804.0048412761453,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_012821_256s_100x100_b,2794.1751363527633,2803.995219426104,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_012821_256s_100x100_c,2793.76420974432,2804.6435584141927,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_020320_256s_100x100_a,2795.4980529214845,2804.2343262163527,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_020320_256s_100x100_b,2795.534818650604,2803.9446851394528,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_020320_256s_100x100_c,2795.332451377531,2803.7708558176064,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_020520_256s_100x100_a,2795.3757503827524,2798.4226447487617,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_020520_256s_100x100_b,2795.413365548271,2798.9752027456516,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_020520_256s_100x100_c,2795.755151032978,2800.5769591421436,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021220_256s_100x100_a,2795.199467859311,2802.8217012073364,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021220_256s_100x100_b,2795.2020893632184,2802.4454019018317,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021220_256s_100x100_c,2795.2783283875087,2802.622027606741,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021420_256s_100x100_a,2796.1075216422255,2810.0663901616,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021420_256s_100x100_b,2795.7388694562924,2809.3956005814066,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021420_256s_100x100_c,2794.9447434490617,2810.7916844851957,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021720_256s_100x100_a,2795.718508784612,2806.79894968009,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021720_256s_100x100_b,2795.9957413743873,2807.241665027895,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021720_256s_100x100_c,2795.7178106404126,2806.9874778166663,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021720_256s_50x50_b,2795.5142392682274,2806.502450178626,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021720_256s_80x80_a,2796.213736666617,2806.4518182970687,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021720_256s_80x80_b,2796.120577661151,2806.931451365806,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021720_256s_80x80_c,2796.072616515676,2807.086054172317,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021920_256s_100x100_a,2794.9233603677812,2804.9643853881466,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021920_256s_100x100_b,2795.2865538753686,2805.2890768166385,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_021920_256s_100x100_c,2795.240481673836,2805.560495642333,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_022120_256s_100x100_a,2795.9696816370188,2800.965308797635,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_022120_256s_100x100_b,2795.7095510039067,2801.2135712762224,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
STD_D1010_022120_256s_100x100_c,2795.526882840316,2801.1411653046125,0.6585005613973198,0.33157962514364914,62.72188008969185,7.272084174154003,31.421482392916772,8.354346998729072,322.91755977696255,16.791353467152266,0.7874178128288878,0.2905339210141859,0.693437720148383,0.26997490079437897
