,AVG_BL_BP,PCA1_BP,PCA2_BP,PCA3_BP,PCA4_BP,m_BP,b_BP,SiO2,TiO2,Al2O3,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
VF74_131-1_101220_256s_25x50_a,0.6692482298370319,-0.8054021153441283,0.3059695194714205,-0.2703836748418276,0.06720555286182152,5.327506620129598e-06,0.5464929055799029,0.8819906790945407,0.013147021260611525,0.16535896429972538,0.011584945832550568,0.10272256555871055,0.002537448510940632,0.1099135578249521,0.13249544379732298,0.017102594592675893,0.01019108280254777,0.0011272011243831216
VF74_131-1_101220_256s_25x50_b,0.6963408080119939,-0.7630623438517757,0.3048425430726823,-0.2576996760419036,0.05589137821241685,1.938328440507558e-05,0.5531000325702964,0.8819906790945407,0.013147021260611525,0.16535896429972538,0.011584945832550568,0.10272256555871055,0.002537448510940632,0.1099135578249521,0.13249544379732298,0.017102594592675893,0.01019108280254777,0.0011272011243831216
VF74_131-1_101220_256s_25x50_c,0.6798093527524511,-0.6554215003427022,0.3098081168750845,-0.25642102477525536,0.053150665979878636,3.118804806436407e-05,0.5366481783961605,0.8819906790945407,0.013147021260611525,0.16535896429972538,0.011584945832550568,0.10272256555871055,0.002537448510940632,0.1099135578249521,0.13249544379732298,0.017102594592675893,0.01019108280254777,0.0011272011243831216
VF74_131-9_MI1_101220_256s_15x30_a,0.8996545457527506,3.991596037719284,0.8368058071797762,0.21386320623181745,-0.6861319095970041,0.0006193021633889005,0.3328809760891148,0.8525299600532623,0.015025167154984599,0.16584935268732837,0.01227378044962114,0.10898613662936363,0.0031013259578163282,0.10470320858268575,0.1403417419495198,0.05501872411417434,0.009341825902335456,0.0012681012649310116
VF74_131-9_MI1_101220_256s_15x30_b,0.8775738203278449,4.236904867544567,0.8571288117029936,0.2478584107114392,-0.7069503712688124,0.0006025003764472522,0.3352020415558202,0.8525299600532623,0.015025167154984599,0.16584935268732837,0.01227378044962114,0.10898613662936363,0.0031013259578163282,0.10470320858268575,0.1403417419495198,0.05501872411417434,0.009341825902335456,0.0012681012649310116
VF74_131-9_MI1_101220_256s_15x30_c,0.8649760469850846,3.8814195669065454,0.8353672796562976,0.2027460811729732,-0.6787265897351961,0.0005621233226152663,0.34565794060639643,0.8525299600532623,0.015025167154984599,0.16584935268732837,0.01227378044962114,0.10898613662936363,0.0031013259578163282,0.10470320858268575,0.1403417419495198,0.05501872411417434,0.009341825902335456,0.0012681012649310116
VF74_131-9_MI2_101220_256s_20x25_a,0.69100002202784,3.3175586333395155,0.18447921154509506,0.3916339988183489,-0.22229590844748745,0.0005202432657304791,0.1851326656517302,0.849034620505992,0.014649537976109983,0.16477049823460183,0.012085916463147347,0.10773342241523301,0.0026784178726595564,0.1059437679260825,0.15407276371586417,0.060020426306372006,0.008917197452229299,0.0008454008432873412
VF74_131-9_MI2_101220_256s_20x25_b,0.7086919962890964,3.4378473686729984,0.1813611870224073,0.39627420672245256,-0.2383330533734741,0.0005447872348997196,0.1804079796242164,0.849034620505992,0.014649537976109983,0.16477049823460183,0.012085916463147347,0.10773342241523301,0.0026784178726595564,0.1059437679260825,0.15407276371586417,0.060020426306372006,0.008917197452229299,0.0008454008432873412
VF74_131-9_MI2_101220_256s_20x25_c,0.7231091723621649,3.51999420032718,0.18247516124165547,0.4050570619528972,-0.24728919661613005,0.000562909067009386,0.18169755109885252,0.849034620505992,0.014649537976109983,0.16477049823460183,0.012085916463147347,0.10773342241523301,0.0026784178726595564,0.1059437679260825,0.15407276371586417,0.060020426306372006,0.008917197452229299,0.0008454008432873412
VF74_132-1_101220_256s_40x50_a,1.4213744413417544,3.0841936631818854,0.21388334940309667,0.1253139205187046,-0.14851097757026516,0.0005745090391560812,0.6006709076348318,0.8475366178428763,0.013272230986903064,0.17791290702236173,0.011647567161375166,0.10341851789989422,0.0023964791492217083,0.09031272019928345,0.14283829136158238,0.0661515451226143,0.009023354564755838,0.0016203516163007373
VF74_132-1_101220_256s_40x50_b,1.4104488593543696,2.9784902329361764,0.2128377767683372,0.11308531843234178,-0.14339973081141708,0.0005549753459257473,0.6061674349503806,0.8475366178428763,0.013272230986903064,0.17791290702236173,0.011647567161375166,0.10341851789989422,0.0023964791492217083,0.09031272019928345,0.14283829136158238,0.0661515451226143,0.009023354564755838,0.0016203516163007373
VF74_132-1_101220_256s_40x50_c,1.4153540984428503,2.9993291077696305,0.21291985587237824,0.11468950717541795,-0.14531479952904788,0.0005606064147626983,0.605493430947306,0.8475366178428763,0.013272230986903064,0.17791290702236173,0.011647567161375166,0.10341851789989422,0.0023964791492217083,0.09031272019928345,0.14283829136158238,0.0661515451226143,0.009023354564755838,0.0016203516163007373
VF74_132-2_101220_256s_20x25_a,0.4609913869925187,-2.486543247063936,0.7621196086445259,-0.4695067654261161,0.3484431244644193,-0.00041231032525123983,0.6856805885306957,0.8809920106524634,0.014649537976109983,0.16114162416633976,0.01202329513432275,0.10675908913757587,0.002537448510940632,0.10346264923928901,0.13320874362934088,0.015327797040605754,0.010084925690021231,0.0010567510541091764
VF74_132-2_101220_256s_20x25_b,0.4308765071177414,-2.796681005984549,0.7660309783367811,-0.5136714019246129,0.3682526001912658,-0.00046545132026068497,0.7009578248881426,0.8809920106524634,0.014649537976109983,0.16114162416633976,0.01202329513432275,0.10675908913757587,0.002537448510940632,0.10346264923928901,0.13320874362934088,0.015327797040605754,0.010084925690021231,0.0010567510541091764
VF74_132-2_101220_256s_20x25_c,0.4429000231227324,-2.536261668345348,0.7517881148053481,-0.485880172271474,0.3698279740398463,-0.00041839470348104413,0.6807129358832222,0.8809920106524634,0.014649537976109983,0.16114162416633976,0.01202329513432275,0.10675908913757587,0.002537448510940632,0.10346264923928901,0.13320874362934088,0.015327797040605754,0.010084925690021231,0.0010567510541091764
VF74_134D-15_101220_256s_15x25_a,0.34012688933941426,-4.441945447582994,1.0,-0.7499999999999999,0.06422415981738082,-0.0006600073843156447,0.8636146963637289,0.8200732356857524,0.01126887536623845,0.18320910160847392,0.011021353873129188,0.09826847057513502,0.0028193872343784806,0.08485425908833774,0.16548556102815037,0.05130778377802769,0.006687898089171975,0.0013385513352049568
VF74_134D-15_101220_256s_15x25_b,0.3285364105888128,-4.533398368863922,1.0,-0.7499999999999999,0.07601767353632251,-0.00067713954891668,0.8666432747839771,0.8200732356857524,0.01126887536623845,0.18320910160847392,0.011021353873129188,0.09826847057513502,0.0028193872343784806,0.08485425908833774,0.16548556102815037,0.05130778377802769,0.006687898089171975,0.0013385513352049568
VF74_134D-15_101220_256s_15x25_c,0.3408524894892848,-4.495369796031547,1.0,-0.7499999999999999,0.07880359742279024,-0.0006615141609570249,0.8649846776158572,0.8200732356857524,0.01126887536623845,0.18320910160847392,0.011021353873129188,0.09826847057513502,0.0028193872343784806,0.08485425908833774,0.16548556102815037,0.05130778377802769,0.006687898089171975,0.0013385513352049568
VF74_136-3_101220_256s_20x30_a,0.6140448027451746,0.1514148164561903,0.32831600164617,-0.15430668390379876,-0.014042257083297429,0.00017325870509559216,0.44443528406482746,0.8553595206391479,0.015400796333859214,0.16722244017261673,0.010645625900181602,0.0946495184009799,0.0021145404257838602,0.10073341868381615,0.14355159119360028,0.06276329525048041,0.009660297239915074,0.0013385513352049568
VF74_136-3_101220_256s_20x30_b,0.6175777496192274,0.2692788910578391,0.3309094348941858,-0.13167792153345953,-0.01350817701304553,0.00018794468548150424,0.4376920762297775,0.8553595206391479,0.015400796333859214,0.16722244017261673,0.010645625900181602,0.0946495184009799,0.0021145404257838602,0.10073341868381615,0.14355159119360028,0.06276329525048041,0.009660297239915074,0.0013385513352049568
VF74_136-3_101220_256s_20x30_c,0.6264916420103349,0.29370497808947266,0.33032997194739216,-0.13422754773285442,-0.02270992672665251,0.0001966205663992976,0.4374063905517537,0.8553595206391479,0.015400796333859214,0.16722244017261673,0.010645625900181602,0.0946495184009799,0.0021145404257838602,0.10073341868381615,0.14355159119360028,0.06276329525048041,0.009660297239915074,0.0013385513352049568
FI45MI02a,0.7377875603312578,-0.5600186797290532,0.462635950603518,0.042023633630011034,0.15698453933783274,-0.00013817247922290752,0.744671901027818,0.7544940079893475,0.017028522775649212,0.1625147116516281,0.0,0.14949056288625356,0.0028193872343784806,0.12976250731930014,0.2189830484294921,0.03904554614554308,0.003078556263269639,0.0026771026704099136
FI45MI02b,0.7198464999225485,-0.6282676799605214,0.5064590737145018,-0.003809824402587585,0.16354819475456928,-0.00016701311415233736,0.740005472861515,0.7544940079893475,0.017028522775649212,0.1625147116516281,0.0,0.14949056288625356,0.0028193872343784806,0.12976250731930014,0.2189830484294921,0.03904554614554308,0.003078556263269639,0.0026771026704099136
FI45MI02c,0.7185753231661841,-0.8638680847164782,0.5348402649776021,-0.019912589376309298,0.14305084133369014,-0.00022770605284815103,0.7633798071908459,0.7544940079893475,0.017028522775649212,0.1625147116516281,0.0,0.14949056288625356,0.0028193872343784806,0.12976250731930014,0.2189830484294921,0.03904554614554308,0.003078556263269639,0.0026771026704099136
FI45MI08a,0.6962409278558149,-1.1496841197587788,1.0,-0.05058239319966376,0.7499999999999999,-0.00035652225953032216,1.0649771860882349,0.7490013315579228,0.01640247414419152,0.1599646920360926,0.0,0.150325705695674,0.0028193872343784806,0.14043131767251218,0.22379782229561287,0.03743209382547931,0.002760084925690021,0.0012681012649310116
FI45MI08b,0.6139882941931257,-2.5129511253140207,1.0,-0.1241276385405234,0.7499999999999999,-0.0006272841059038423,1.1674771993462325,0.7490013315579228,0.01640247414419152,0.1599646920360926,0.0,0.150325705695674,0.0028193872343784806,0.14043131767251218,0.22379782229561287,0.03743209382547931,0.002760084925690021,0.0012681012649310116
FI45MI10a,2.0628738719318505,1.5326390974792867,-0.15581654727535066,-0.1826294807823028,-0.11383867880480684,0.00032265611722848353,1.1786930854077602,0.8320572569906791,0.022287331279893824,0.14574342879560612,0.0,0.1663326095428985,0.0032422953195352525,0.1069362154007999,0.1499712896817613,0.058406973986308244,0.009978768577494692,0.0019021518973965177
FI45MI10b,2.1149361081672757,1.8519539882746567,-0.14836073495811164,-0.1365641671907387,-0.16329539476915386,0.0003700197667566172,1.1755952583519471,0.8320572569906791,0.022287331279893824,0.14574342879560612,0.0,0.1663326095428985,0.0032422953195352525,0.1069362154007999,0.1499712896817613,0.058406973986308244,0.009978768577494692,0.0019021518973965177
