,H2OT_MEAN,H2OT_STD,H2OT_3550_M,H2OT_3550_STD,H2OT_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_S2N,ERR_5200,PH_4500_S2N,ERR_4500,H2O_EXP,H2O_EXP_STD,CO2_EXP,CO2_EXP_STD
STD_D1010_021920_256s_100x100_a,0.9287236712559104,0.0928696825303505,1.2165203242299756,0.0892180102209561,*,0.2143015673637858,0.0353925231067587,336.86871047034543,10.598773155297232,363.5396448252803,15.997199111911607,308.1143610731999,13.88072408979528,0.6805300548351393,0.1627649415771639,0.7115501885040045,0.1814993861045657,44.064295548864415,-,11.496396069484936,-,1.13,0.11,139.0,13.9
STD_D1010_021920_256s_100x100_b,0.8932664135592858,0.0911193798698244,1.2039697017791726,0.0884227316353614,*,0.1890491669367204,0.0312674710627572,243.68101088878927,8.165381198363534,264.9052656220162,12.269636841044408,220.82893255272447,10.699364278627373,0.6701271063221572,0.1600689079021052,0.7012336736590618,0.179056614943717,39.7100320296238,-,11.33255532815578,-,1.13,0.11,139.0,13.9
STD_D1010_021920_256s_100x100_c,,,1.1938988321403785,0.0877089754912449,*,,,,,,,,,0.6462230942735239,0.1546648686752323,0.6845398569216655,0.1747534978083059,34.50734844588512,-,14.29726789048308,-,1.13,0.11,139.0,13.9
STD_D1010_022120_256s_100x100_a,0.9996935454952854,0.1092438002462852,1.182584706380434,0.0868541752541042,*,0.1502051323749164,0.0249160870573403,164.31672360476364,7.625459627755402,165.11995889985735,10.017366598322932,162.86791418992257,11.456463403362182,0.7104598718015555,0.17194958074041,0.847524595115445,0.2167839043101384,36.24118235773181,-,16.945553974736985,-,1.13,0.11,139.0,13.9
STD_D1010_022120_256s_100x100_b,1.037924469480044,0.1086897706844168,1.191731890566823,0.0874904940489078,*,0.1983081332431293,0.0327928316424799,295.2465499942902,9.356884484226187,308.06339824865904,13.60864704384001,281.45465236579093,12.834495935806398,0.7088182518778893,0.1722218819769435,0.8379024676000401,0.2148137042404335,42.88524042407557,-,15.936226924689132,-,1.13,0.11,139.0,13.9
STD_D1010_022120_256s_100x100_c,1.0152600270515948,0.1087562056435746,1.1975311613087,0.087826177935032,*,0.172073226779356,0.02848709918525,181.24888941882395,6.738060048539464,192.9810740314008,9.872725710728728,168.80724056130734,9.148015747794489,0.6862766160934624,0.1672298175334404,0.8411997793011879,0.215273923496475,39.59419578914038,-,15.485506826417264,-,1.13,0.11,139.0,13.9
STD_D1010_030920_256s_100x100_a,1.009641660368945,0.1130459221183896,1.1813591052827002,0.0868496783889032,*,0.1346181016860412,0.0223386976075165,134.11024713254244,5.803331098931081,130.95819088544445,8.130277932139357,136.7676395312887,8.264716059627565,0.1593473507118151,0.0394608740542937,0.8731615338195811,0.224652675352469,10.274302628306776,-,13.968891015593265,-,1.13,0.11,139.0,13.9
STD_D1010_030920_256s_100x100_b,1.0180111583448743,0.1121265258673047,1.1810574707087378,0.0867922677033428,*,0.1537276690269549,0.0254878697604634,132.51652718979332,5.751761675392484,136.01319348560062,8.18724370835657,128.5557949082129,8.039961874352544,0.1786669615804137,0.0448492399824312,0.8625009782540404,0.2219946240958209,9.640611438542606,-,13.711417737926809,-,1.13,0.11,139.0,13.9
STD_D1010_030920_256s_100x100_c,1.0003555906632309,0.1097555641222286,1.187506946576387,0.0871313587463592,*,0.1523388096746984,0.0252371238000797,133.2040841471916,6.148438867986588,138.07755913211122,8.667551670183638,127.79511180879966,8.706118628183491,0.1850721931332791,0.0452684885995723,0.8460060026600712,0.2175752302350844,9.043375926623916,-,14.158794090966028,-,1.13,0.11,139.0,13.9
STD_D1010_031020_256s_100x100_a,1.07313126581848,0.1137597772030447,1.233366749092048,0.0904130050727251,*,0.1903270369479857,0.031521658467348,268.86745319654426,8.759410532185402,286.8599449417591,12.994129478069862,249.95064081211493,11.68342660273554,0.4901900500949784,0.119994279833214,0.8809596073557114,0.2252650865868474,17.358919973417866,-,16.053829152865735,-,1.13,0.11,139.0,13.9
STD_D1010_031020_256s_100x100_b,1.066034330062072,0.1130438544741586,1.2277108342712455,0.0901173200730847,*,0.1899965371483359,0.0313853784004209,273.5008036297703,8.911695070715272,289.3085771616637,13.124031098389468,256.7442024589953,12.030134345634073,0.4993034359630899,0.1207356481188409,0.8741886523939725,0.2234448901560027,29.80952073834256,-,14.966601421416769,-,1.13,0.11,139.0,13.9
STD_D1010_031020_256s_100x100_c,1.0208321528296915,0.1127922502913205,1.2335119573358868,0.0904524215971546,*,0.1433956225105434,0.023803888803604,173.70814218847886,6.637748094239459,177.934204817076,9.34803585572693,168.68903236273917,9.367833779868372,0.4946921456072569,0.1200609797223868,0.8751062766322596,0.2237510927263076,19.258252688107223,-,15.353742533012795,-,1.13,0.11,139.0,13.9
STD_ETF46_020320_256s_15x15_a,3.763744265173211,0.3830031527912613,3.763744265173211,0.3830031527912613,-,2.6400038135381,0.6875037157012709,2955.8268556456637,158.95382330394676,3022.028158787982,229.8490888080032,2889.625552503344,219.62392434773585,2.785014687898977,2.0162664772574765,4.753469060949701,2.839445199583798,3.53803618332056,*,7.284938438720064,-,,,,
STD_ETF46_020320_256s_15x15_b,3.7290259050777257,0.3796016810802334,3.7290259050777257,0.3796016810802334,-,2.643033243279621,0.6903369990308629,2975.278844584805,159.6690522996909,3045.753832486193,230.9352474544073,2904.803856683419,220.55778501856915,3.277256971086892,2.37055669933781,4.469279187792864,2.645899678692996,3.2508975140689604,*,6.036817263906566,-,,,,
STD_ETF46_020320_256s_15x15_c,3.745760392460704,0.3817920185836009,3.745760392460704,0.3817920185836009,-,2.6186277999550773,0.682095341321294,2912.7327107616456,156.45001426295912,2974.0138983266124,225.80071084066827,2851.45152319668,216.61132665530067,2.908815257161593,2.0942167169331354,4.248012724624136,2.5528703885785298,2.6697678429825644,*,6.2788074480134,-,,,,
STD_ETF46_020520_256s_15x15_a,3.608284395330625,0.3678148237730274,3.608284395330625,0.3678148237730274,-,2.580202708528895,0.6726588939868635,2888.9143474730845,155.3041225899858,2950.162405447312,224.4060163646164,2827.6662894988567,214.7543289276025,3.072589532782905,2.212669444803866,5.098496857593399,2.9928782717674447,2.9897199099192897,*,6.640812514022642,-,,,,
STD_ETF46_020520_256s_15x15_b,3.5896331333426885,0.3656184311079283,3.5896331333426885,0.3656184311079283,-,2.581470009946901,0.6729925001722761,2883.8396230396856,154.9169403335972,2939.121151384797,223.5401094075105,2828.558094694574,214.53869836318927,3.281184768197848,2.366476681774028,4.404825350920358,2.585557739773325,2.89451440545062,*,5.821359158766337,-,,,,
STD_ETF46_020520_256s_15x15_c,3.6457568205858415,0.37127082083429,3.6457568205858415,0.37127082083429,-,2.5667724012017983,0.6685010781738502,2884.1706861257926,155.1097854335191,2966.8929000588614,225.26779808517185,2801.448472192724,213.28525803436952,3.594678570218842,2.5860293974827764,4.612848943587756,2.725247345301113,4.895515101566323,-,6.396217085557882,-,,,,
STD_ETF46_021220_256s_15x20_a,3.860542775075941,0.3923303204311883,3.860542775075941,0.3923303204311883,-,2.6618349825855168,0.6937036093369446,2941.152016358352,158.78692161399763,2989.161366669232,227.81745441883976,2893.142666047472,221.2517872576834,6.763196817108246,5.009544132261724,2.9806537275685887,1.7697458662315642,10.884207427903556,-,5.637880300954504,-,,,,
STD_ETF46_021220_256s_15x20_b,3.830373139573669,0.3902523468557498,3.830373139573669,0.3902523468557498,-,2.66237060873842,0.694132603252106,2952.9123245877963,159.5194800320895,3024.002840367264,230.5117423076664,2881.821808808328,220.5678913557384,7.071432179212263,5.157171363688463,2.897278080003433,1.711910820290122,7.171541088868557,-,6.877404737892089,-,,,,
STD_ETF46_021220_256s_15x20_c,3.871708573278992,0.3940052804905895,3.871708573278992,0.3940052804905895,-,2.6653619388300998,0.6952202143437295,2938.7226455301297,158.4355696204084,2997.9357917684656,228.10040977564304,2879.5094992917943,219.94890757618415,6.124141657748658,4.44131166330656,3.229477451808364,1.9526593103087315,8.567446325901745,-,4.843644766680144,-,,,,
STD_ETF46_021420_256s_15x20_a,3.737595053825214,0.3803386446207453,3.737595053825214,0.3803386446207453,-,2.642029119952702,0.6884588436226552,2909.4122607225427,157.160548909011,3020.823003359936,230.1075395869913,2798.0015180851487,214.12209778242837,5.405583182423077,3.9678978722823848,3.875417815676582,2.327492392909987,8.943232630427849,-,10.143378100720083,-,,,,
STD_ETF46_021420_256s_15x20_b,3.74733896962273,0.3815697077052275,3.74733896962273,0.3815697077052275,-,2.597493709414471,0.6771123768820301,2853.1156038026297,154.17015420805907,2948.6882890979664,224.71109481076587,2757.542918507293,211.13661374355192,6.6234735786667125,4.851945495175257,4.056398334263279,2.3918076253490588,9.97442151852315,-,4.908835751866359,-,,,,
STD_ETF46_021420_256s_15x20_c,3.7865040536067327,0.3852361564455138,3.7865040536067327,0.3852361564455138,-,2.6152496198156423,0.681248577777457,2840.5820169542058,153.25814714453244,2932.030212325797,222.94167946743792,2749.1338215826145,210.35504800441277,5.999795107799403,4.359243545179034,3.652422438959941,2.1592321122114604,5.798307316521323,-,7.707545972152041,-,,,,
STD_ETF46_021720_256s_15x20_a,3.616312389542753,0.3677490195388582,3.616312389542753,0.3677490195388582,-,2.479953686115403,0.645943147926028,2731.3122149647743,147.49343720957964,2799.5547532310093,213.21593851991116,2663.06967669854,203.8534268553225,3.529882977224514,2.556678558853952,4.385092946692411,2.590767229343172,5.475119669342212,-,5.69345972198317,-,,,,
STD_ETF46_021720_256s_15x20_b,3.7542492543722488,0.3814052812796238,3.7542492543722488,0.3814052812796238,-,2.554644516996517,0.6652724233049577,2808.948971844221,151.8912141487494,2893.111786562586,220.79264442525223,2724.7861571258563,208.64892022253352,4.170850865319034,3.0192793320054143,4.253617201459274,2.516853682554005,4.865024782322874,-,6.569486758106767,-,,,,
STD_ETF46_021720_256s_15x20_c,3.7867954109357953,0.3850721146419909,3.7867954109357953,0.3850721146419909,-,2.566232044855478,0.6683551398795549,2828.852317023765,152.8355277973868,2922.578884746345,222.8200646802601,2735.1257493011854,209.25107647108504,4.007779792710047,2.9249345281007013,3.904016260021764,2.443452177896037,6.744125748142817,-,6.007396634405718,-,,,,
STD_ETF46_021920_256s_15x20_a,3.681457371896552,0.3746351594154742,3.681457371896552,0.3746351594154742,-,2.5056585068040294,0.6526894752405054,2788.923885830315,150.67986044721982,2891.1934139815216,220.39892011845552,2686.6543576791087,205.52858046557236,5.778709391149516,4.243485402657829,3.0730001519627645,1.812021675071972,8.61655780599885,-,4.497992650041297,-,,,,
STD_ETF46_021920_256s_15x20_b,3.695713278366385,0.3761669822020413,3.695713278366385,0.3761669822020413,-,2.5040153622974817,0.6519289465966894,2795.285646106384,150.8480673541728,2865.597150154342,218.17578705264387,2724.974142058425,208.37438336301227,5.108081536230238,3.7978592262237263,3.353676616425151,2.017285246912254,10.345371458925596,-,5.319705384845076,-,,,,
STD_ETF46_021920_256s_15x20_c,3.665426420956178,0.3725712159311605,3.665426420956178,0.3725712159311605,-,2.5030069345836914,0.6521413173083812,2808.8345039728965,151.85193638723993,2904.5052178553647,221.39782168414985,2713.163790090429,207.89191155918223,4.537494655364151,3.274935887628211,3.7091457018377625,2.1987341402895653,7.62692755836283,-,5.79012526112043,-,,,,
STD_ETF46_022120_256s_15x20_a,3.782196553063643,0.3854180245717913,3.782196553063643,0.3854180245717913,-,2.674072461106455,0.6969279512923935,2945.586859736104,158.77458318576814,3062.2543466388192,233.03182780061692,2828.9193728333894,215.71657399273067,5.349435322529749,3.852898645900778,2.9038298282331243,1.7165449062466664,9.565916420986555,-,5.009181810462511,-,,,,
STD_ETF46_022120_256s_15x20_b,3.6279589459573143,0.3691974415597193,3.6279589459573143,0.3691974415597193,-,2.494698597068701,0.6504921919459248,2806.2708325356525,151.56789159708688,2887.0278532340394,220.00441484381503,2725.5138118372656,208.54102834208825,4.091125860934653,3.036643480640105,3.9385798905428273,2.36188621626588,5.994446953959643,-,6.502006908408642,-,,,,
STD_ETF46_022120_256s_15x20_c,3.620286119035721,0.3682510350743563,3.620286119035721,0.3682510350743563,-,2.491616745771482,0.6499461955520384,2792.9960730995663,150.98745129298962,2882.273458763785,219.8134600352416,2703.718687435348,207.05285455445167,3.802734803621556,2.752349489534231,3.878308641522386,2.2871843862133523,6.00821003971524,-,5.3824702960059385,-,,,,
VF74_127-7_101220_256s_15x20_a,5.30756749953128,0.73238240434169,5.30756749953128,0.73238240434169,-,2.6459924211933346,0.4972598760624616,1361.558620706645,136.01369385706627,1369.779630422124,191.2062949827899,1353.3376109911655,193.491737357256,3.727873576829742,0.9748666723996668,3.692156054306706,0.9042047143371048,4.613529562616674,-,3.757087888742651,*,3.98,0.39,439.0,43.9
VF74_127-7_101220_256s_15x20_b,5.136102058490804,0.7097223129531025,5.136102058490804,0.7097223129531025,-,2.548788881096174,0.4790478629979118,1243.2815710713603,128.08550326717975,1198.0333343082375,172.482018177229,1288.529807834483,189.4031097800057,3.1811392113613635,0.7882428518324569,3.4792291607965287,0.846876535928607,2.8507508204291185,*,4.309319250475977,-,3.98,0.39,439.0,43.9
VF74_127-7_101220_256s_15x20_c,5.306980951886477,0.7345366170043016,5.306980951886477,0.7345366170043016,-,2.598527569480486,0.4867200674900694,1373.6391782146068,139.70224382121583,1377.1505294552724,194.71950910784795,1370.1278269739412,200.37759477428727,3.299130698410924,0.7450411473481467,3.164004762951012,0.7694882805836466,3.839397045705873,*,4.281980162644888,-,3.98,0.39,439.0,43.9
VF74_131-1_101220_256s_25x50_a,4.257788675786804,0.4779135745278358,4.257788675786804,0.4779135745278358,-,2.036331790093032,0.3232760982049957,722.4996719722058,56.92192650958469,758.6763958427272,82.35359370641542,686.3229481016842,78.60221672375977,2.178652051178437,0.4089278867239141,1.7442242216000283,0.3618465800330488,9.7838694761127,-,9.69055368656781,-,,,,
VF74_131-1_101220_256s_25x50_b,4.243027136567718,0.476982352599631,4.243027136567718,0.476982352599631,-,2.025432729327865,0.3213371033376273,723.2018869114452,57.39276782804337,744.3109349356913,81.63805275854853,702.0928388871992,80.69044266607544,2.075137676469652,0.4090904638114087,1.871107827239132,0.3842713108391289,12.439773767427011,-,8.359072838921572,-,,,,
VF74_131-1_101220_256s_25x50_c,4.279299795508993,0.479747977115376,4.279299795508993,0.479747977115376,-,2.040369008939308,0.3237811074873567,726.2334689751463,56.82916507046078,766.0067811216664,82.89646640001318,686.4601568286262,77.75854852563933,2.1562986315005803,0.4129897007834417,1.756289046627675,0.3606112219866764,9.277091865953064,-,8.797553966689312,-,,,,
VF74_131-9_MI1_101220_256s_15x30_a,5.028998850975945,0.835564426647391,5.028998850975945,0.835564426647391,-,2.5080845744316447,0.5348989734103236,873.2393919934475,114.5069644554341,569.4069853769477,116.55071216361677,1177.071798609947,197.1377973128085,2.554146637188053,0.6491158059454055,5.36425407540481,1.464995142201723,4.422382767079957,-,7.565297802741355,-,,,,
VF74_131-9_MI1_101220_256s_15x30_b,5.079571945632233,0.8438882462401049,5.079571945632233,0.8438882462401049,-,2.518262903121859,0.5366401900776154,885.92633514576,116.0419577801572,567.3446446873828,115.90708151824118,1204.5080256041374,201.0683772146454,2.097947268121324,0.5389851733483654,5.080629629346572,1.368378004466236,3.4700345598793376,*,5.647851471543459,-,,,,
VF74_131-9_MI1_101220_256s_15x30_c,5.106605633006357,0.8472789122728269,5.106605633006357,0.8472789122728269,-,2.5385335705044496,0.5413886785483217,845.015531445062,110.72384627693148,576.8242332110606,117.21767932576148,1113.2068296790635,187.88053701997225,2.345440602831151,0.6066658924708568,5.809613752527482,1.648992250678285,3.534514674528863,*,6.501628705265621,-,,,,
VF74_131-9_MI2_101220_256s_20x25_a,2.3635767980760543,0.3930070399982988,2.3635767980760543,0.3930070399982988,-,1.3314272931085818,0.2885623930733109,647.034678854923,101.41754828110412,825.1829732387114,161.62659321117272,468.8863844711346,122.55170649301638,1.3269360983868903,0.3704167936247338,1.4784675524023456,0.4118849636328878,2.837685972061015,*,3.4493870393455643,*,,,,
VF74_131-9_MI2_101220_256s_20x25_b,2.377083314428532,0.3944222052152152,2.377083314428532,0.3944222052152152,-,1.3324627683217647,0.2891576336155673,639.0883936952146,101.15366173473394,819.5776042282155,161.37586234912348,458.5991831622136,122.00854142418336,1.7358169972113282,0.4566585248839942,1.4685369456562656,0.4573612718419673,3.547899132323287,*,3.9429027981452,*,,,,
VF74_131-9_MI2_101220_256s_20x25_c,2.5684404394532923,0.4260172178329793,2.5684404394532923,0.4260172178329793,-,1.4138612737771037,0.3067078216744007,663.8539454427876,102.54189742661988,835.9818674841389,163.3626589523048,491.7260234014362,123.98388835424817,1.3507922969249042,0.3506825972211057,1.5244203545499444,0.4215068964656472,2.9914566814610644,*,3.5630468817918124,*,,,,
VF74_132-1_101220_256s_40x50_a,2.484839873356687,0.2119640549830782,2.484839873356687,0.2119640549830782,-,0.857665393335006,0.1311062888997527,386.22311018140215,30.50705237087092,412.5016135330241,43.243108181825455,359.9446068297802,43.04363567603442,1.186911111777317,0.2389492025606929,1.4933874888772185,0.3383509513468263,8.300717190387685,-,10.129498678881632,-,,,,
VF74_132-1_101220_256s_40x50_b,2.498026489947572,0.2133522015437733,2.498026489947572,0.2133522015437733,-,0.8568585241405189,0.1309266303191159,383.2336886061661,30.38755916825992,409.904215227796,43.28656177297791,356.56316198453624,42.66015211754593,1.2644143196542674,0.2541416779252823,1.4655267639028868,0.3327560470973196,9.44709730182693,-,10.308394671644969,-,,,,
VF74_132-1_101220_256s_40x50_c,2.5024159281067453,0.2134815549126467,2.5024159281067453,0.2134815549126467,-,0.8499098413012516,0.1297725114857495,371.3406194725141,29.48089635492284,381.9101310742313,41.29249514122736,360.77110787079687,42.088274430897336,1.2270843600115855,0.2452704521177175,1.4845998753355931,0.334437003826266,11.81005857532108,-,9.911153173840733,-,,,,
VF74_132-2_101220_256s_20x25_a,3.862203670032879,0.431706223897647,3.862203670032879,0.431706223897647,-,1.7617176058816066,0.278643025191335,286.4791459122586,34.840240925761655,276.96192898967854,48.22493797007249,295.9963628348387,50.29637073232154,2.6261528536821985,0.5089883545236772,1.5886851916127678,0.3474176214064275,9.106960656664818,-,6.104765744881796,-,3.91,0.39,198.0,19.8
VF74_132-2_101220_256s_20x25_b,3.8718353593063264,0.4327782685603147,3.8718353593063264,0.4327782685603147,-,1.7609296578437936,0.2784358569435023,265.84307909917965,32.97830302876742,260.7450233743045,45.939328425033246,270.9411348240548,47.3270745608238,2.5773540530038126,0.4855692278304733,1.551390209589266,0.3260326293148497,10.221523043172658,-,6.881322071520209,-,3.91,0.39,198.0,19.8
VF74_132-2_101220_256s_20x25_c,3.9802139995291785,0.4443377211654487,3.9802139995291785,0.4443377211654487,-,1.7710705978545402,0.2800805139657281,303.4019758157925,33.6306032672084,289.3977381868769,46.20255824148797,317.40621344470804,48.88142301945992,2.527484797731806,0.4736515980264167,1.6646298406743243,0.3450178656422825,12.828263874692254,-,6.4102542007353565,-,3.91,0.39,198.0,19.8
VF74_134D-15_101220_256s_15x25_a,6.422333689212807,0.9480519501950844,6.422333689212807,0.9480519501950844,-,4.484865091638856,0.8717490943000494,1598.1145906994534,164.68447633676428,1595.582624602421,229.2437994881388,1600.6465567964856,236.49775343858784,3.762071092883285,0.8693480355606161,5.190692756207215,1.3188152185078728,7.897608599338501,-,7.306120503771365,-,,,,
VF74_134D-15_101220_256s_15x25_b,6.31876607761182,0.9336405382912196,6.31876607761182,0.9336405382912196,-,4.497790478777229,0.8768208576739771,1548.201668478749,159.16006652292893,1569.3943069388995,224.5936592150512,1527.0090300185984,225.5779141288572,3.4575930442959506,0.7981882748836875,4.988040954373383,1.26734916626893,5.3192189377354255,-,7.160586196764039,-,,,,
VF74_134D-15_101220_256s_15x25_c,6.333227162120447,0.9328634415315804,6.333227162120447,0.9328634415315804,-,4.497516347601502,0.8740834961886106,1527.884818024993,157.2033409792974,1515.6427694878578,217.86512453050767,1540.1268665621276,226.68557336875088,3.3562618756750457,0.7772338711416218,5.0135319645171,1.2569655857435176,6.273832710716782,-,10.674180031570453,-,,,,
VF74_136-3_101220_256s_20x30_a,4.071341212054586,0.4911211681808917,4.071341212054586,0.4911211681808917,-,2.024280405749157,0.3581900731969915,674.8389780298577,68.39014695208442,725.5001959067287,100.20537701167568,624.1777601529867,93.10065100985464,2.4005291665789628,0.5276568549451361,2.1716241904326337,0.5178645508495642,7.613177054772923,-,7.271398070391704,-,,,,
VF74_136-3_101220_256s_20x30_b,4.076899601966549,0.492510216236552,4.076899601966549,0.492510216236552,-,2.0125365972809304,0.3563037699073644,660.9107705064782,68.73821396386303,694.7863534330304,97.86371541394035,627.0351875799262,96.5528945249522,2.2572080333715463,0.5187821787120274,1.9486730050529184,0.4648455310238834,9.009344776940384,-,8.697351443900256,-,,,,
VF74_136-3_101220_256s_20x30_c,4.053651785818163,0.4888979110149369,4.053651785818163,0.4888979110149369,-,2.0217723640525103,0.3585691746110392,681.5284810380683,68.3662162499037,733.0257503795452,100.21347757443972,630.0312116965914,93.02159431955386,2.409041860942335,0.5418884437488448,1.8967273223586112,0.4698350385931062,10.520998038533229,-,11.25402321791239,-,,,,
Villa_P2_150x150_06032022_sp1,0.03707990400477,0.0034039439870569,0.03707990400477,0.0034039439870569,-,3.8091591584703385e-29,0.0020529831144577,101.97837907328476,19.55668053947053,81.65409820631213,26.205814575408382,122.3026599402574,29.03636164072447,0.0989446041077667,0.0247827327483003,0.0612694247490046,0.0151445507384776,4.842711667433349,-,2.51915747465492,*,,,,
Villa_P2_150x150_06032022_sp2,0.0362626815065086,0.0034064419309578,0.0362626815065086,0.0034064419309578,-,3.695300026382279e-48,0.0024549325341887,131.04869880211862,21.020822852790428,114.84274568617896,28.40324583885174,147.2546519180583,30.996057805007023,0.1226059673534223,0.0281574848557389,0.0532358681811752,0.0128130158323478,5.371388231082709,-,2.282455484043125,*,,,,
Villa_P2_150x150_06032022_sp3,0.0346970528333498,0.0030418382158949,0.0346970528333498,0.0030418382158949,-,4.55686160943657e-44,0.0023757055406231,131.4703451515159,23.8654289161058,93.23072514875264,30.87154219827644,169.70996515427913,36.40305854868286,0.1259890929984231,0.0317375412890291,0.0624918982638676,0.0150262503384875,6.951755888964532,-,2.181240739227976,*,,,,
