Sample ID,PH_3550_M,PH_3550_STD,H2Ot_3550_MAX,BL_H2Ot_3550_MAX,H2Ot_3550_SAT_x,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200_x,STN_P4500,ERR_4500_x,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD,Repeats,PH_1430,PH_1515,Thickness,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT_y,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_STN,ERR_5200_y,PH_4500_STN,ERR_4500_y,Density,Density_Sat,Tau,Eta,epsilon_H2Ot_3550,sigma_epsilon_H2Ot_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500,PH_1515_norm,PH_1515_BP_norm,PH_1515_STD_norm,PH_1430_norm,PH_1430_BP_norm,PH_1430_STD_norm,Py_Devol_1430,Py_Devol_1515
CI_Ref_4_100x100_256s_sp5,0.894875278,0.001004057,0.8643855,-0.010294524,-,0.225008223,0.003100502,1.478701069,0.003816443,1527.555097,0.109665854,33.92391628,0.158939623,1.508066585,0.004481183,1427.159593,0.129676012,40.0,0.094361928,0.004087027,0.000123038,0.005756643,2.04e-05,17.35257179,-,13.75784171,-,0.989978805,0.032945513,0.480359849,0.347949228,0.353777462,0.021293429,-0.177591285,0.058144769,-0.3,0.003282435,-0.000182736,6.04e-05,0.630646709,0.019474537,-0.348243023,0.017214578,1.570480428,0.027031643,CI_Ref_4,1.59144635,1.611554571,77.67,1.1489546186250668,0.0940341024354591,1.1489546186250668,0.0940341024354591,-,0.5600667257762381,0.0921126787043459,9169.74383711617,343.25527707994723,9079.588093329368,481.10851559504647,9259.899580902971,489.72577754786033,0.3977503434356347,0.0915001975395562,0.6416764997599113,0.1571126812162296,17.35257179,-,13.75784171,-,2842.6973542479373,2842.6973542479373,0.6693365001745795,0.2913431936466621,63.525633903465966,7.309016461153434,32.767853305448945,8.421100559290114,324.49944969725493,14.290962461240005,0.8380816192697713,0.292881229915567,0.7317159727502758,0.272191005846059,1.0374369582850522,0.9519126232779708,0.002456832110209862,1.024492307197116,0.9708166505729368,0.002884757950302562,0.9476075552279849,0.9175618968226672
CI_Ref_6_1_100x100_256s_040523_sp1,0.516893985,2.37e-05,0.4955798,-0.010676529,-,0.074558425,0.003197341,0.531191402,0.00393162,1525.575575,0.343059613,33.36258437,0.465871836,0.528401317,0.005152546,1427.012413,0.410984066,38.56885548,0.502987291,0.004211439,0.000874408,0.005723114,0.000819616,5.452126634,-,4.412910146,-,0.843669066,0.04056893,1.912618375,0.421780491,-0.021973593,0.022500639,0.329941111,0.068547161,-0.3,0.011841963,0.000186379,7.39e-05,0.325095434,0.023515128,-0.117407458,0.017757873,0.506593055,0.026656357,CI_Ref_6,0.544847588,0.54801251,50.53,1.0124273812484466,0.0948675096547553,1.0124273812484466,0.0948675096547553,-,0.2836704668210774,0.0500441480583635,4932.761938157843,244.64183064790768,4945.750726062326,345.98734219291043,4919.773150253361,345.964247073775,0.6273104586013476,0.2031919990352646,0.9758594617060152,0.2881025756978183,5.452126634,-,4.412910146,-,2841.310368076927,2841.310368076927,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,0.5422645062339203,0.5256198317830991,0.0038903819513160503,0.53913278052642,0.5228590114783297,0.005098501880071244,0.969814914551847,0.9693052481593898
CI_Ref_6_1_100x100_256s_040523_sp2,0.508690871,0.001015413,0.4810334,-0.016509403,-,0.056777759,0.003154333,0.492819835,0.003376349,1525.420233,0.346221827,33.53622648,0.510410696,0.490663736,0.003996215,1426.403489,0.415271418,37.07512872,0.460855071,0.004124525,0.000219587,0.004816107,0.000253596,14.25942961,-,7.354272176,-,0.922775737,0.010757345,3.0,0.082499684,0.013984344,0.020745077,0.107790253,0.02416484,-0.3,0.020544008,0.00032421,1.58e-05,0.274125641,0.005031001,-0.031227281,0.017445751,0.40103463,0.026214314,CI_Ref_6,0.5325404,0.5211344,52.0,0.9768265555193092,0.0910079914813123,0.9768265555193092,0.0910079914813123,-,0.2117857597088577,0.0380933535934524,4488.687905988447,219.27636977907056,4498.528492848045,310.7781942149284,4478.8473191288485,309.4275672503323,0.6023196946030239,0.1451491851502417,0.8051042470059395,0.2072528263521756,14.25942961,-,7.354272176,-,2842.394790959598,2842.394790959598,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,0.5010907692307692,0.4738652259615384,0.0032464894230769233,0.512058076923077,0.47179205384615386,0.0038425144230769233,0.9213643434376056,0.9456674420264713
CI_Ref_6_1_100x100_256s_060223_sp1,0.931648578,0.000480786,0.9282517,0.016445954,-,0.139956436,0.003131687,0.949455368,0.003982685,1525.799111,0.194063545,33.43482198,0.268694536,0.951685161,0.005169014,1426.972718,0.238533887,39.12679862,0.2889858,0.005648178,0.000199609,0.006443946,0.000103975,27.53335845,-,17.97892777,-,1.229734513,0.040097323,0.380870317,0.414679984,0.311444833,0.022933549,-0.076378055,0.06808486,-0.3,0.005621193,-0.000157262,7.3e-05,0.769232261,0.023219037,-0.202032695,0.017613584,0.918787019,0.026941142,CI_Ref_6,0.999698187,1.020523672,92.21,1.0115628131587315,0.0799041049774251,1.0115628131587315,0.0799041049774251,-,0.295181135489291,0.0484613404189699,4906.182935392353,168.78549667875507,4900.428614657414,238.0973748846741,4911.937256127293,239.29859094738336,0.4663787077931633,0.1077034330998322,0.6090950908017394,0.149246522730499,27.53335845,-,17.97892777,-,2841.33668456954,2841.33668456954,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,0.5533693048476304,0.5148331894588439,0.0021595732566966706,0.5420768826591477,0.5160422736145756,0.0028028489317861406,0.9519724786697049,0.9303609451207322
CI_Ref_6_1_100x100_256s_060223_sp2,0.983996741,0.000630031,0.9862735,0.023785743,-,0.135327807,0.00310655,0.978517759,0.003554545,1525.878334,0.186169027,33.3449288,0.258578397,0.987067091,0.004117745,1426.838318,0.224416768,39.06944084,0.252017492,0.003753814,0.000215175,0.004826508,2.75e-06,17.98566789,-,10.34665604,-,1.476560467,0.02833295,2.841645269,0.288493443,0.266089316,0.021844479,0.008742109,0.049055262,-0.3,0.004430386,0.000119984,5.1e-05,0.703931757,0.016240888,-0.163956429,0.017511974,0.913225507,0.026689567,CI_Ref_6,1.045683591,1.071665328,90.63,1.0809442397818445,0.0855041072220166,1.0809442397818445,0.0855041072220166,-,0.2887697320816309,0.047425037338368,5132.042151550197,176.997038931528,5109.7202801786325,248.96432788370765,5154.364022921762,251.65168507985211,0.3135970661656723,0.0738277293861638,0.4615674117841596,0.1131185132714722,17.98566789,-,10.34665604,-,2839.227757224984,2839.227757224984,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,0.5912310095994704,0.5398420826437162,0.0019610200816506675,0.5768970489904005,0.5445586952444004,0.002271733973298025,0.9439443245504654,0.9130814755630501
CI_Ref_6_chip1_100x100_256s_sp1,0.540976477,0.000781744,0.5202911,-0.010011838,-,0.081386542,0.003173536,0.551169659,0.00387348,1525.580917,0.333799939,33.38264123,0.453948485,0.552753869,0.005059515,1426.982441,0.393761101,38.56842195,0.477203341,0.003202249,0.000230726,0.004318149,2.79e-05,14.17113821,-,9.799785309,-,0.779447945,0.039940287,0.930909074,0.414678973,0.281867423,0.022782623,-0.067124698,0.067277132,-0.3,0.009964542,7.52e-05,7.28e-05,0.370799923,0.023133549,-0.118333089,0.01751466,0.531938453,0.026552198,CI_Ref_6,0.589049276,0.60102055,53.62,1.0081526171624753,0.0925359093869586,1.0081526171624753,0.0925359093869586,-,0.2946154317874297,0.0514599989679909,4889.626398784394,233.5853657517829,4882.609431720332,328.7220233187903,4896.643365848456,331.9492788947995,0.4538293813253383,0.1114812954639746,0.7005481670004315,0.1752014752050535,14.17113821,-,9.799785309,-,2841.440496258631,2841.440496258631,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,0.5604443770980978,0.5139590255501679,0.0036119731443491235,0.5492813092129802,0.5154362821708318,0.004717936404326744,0.9383830717075697,0.9170562620529364
CI_Ref_6_chip1_100x100_256s_sp2,0.544871602,0.000654992,0.5205919,-0.01271717,-,0.073936113,0.003112171,0.539697822,0.003481874,1525.11892,0.318097823,33.64049035,0.468912332,0.530601309,0.004232811,1426.790205,0.387606172,36.91631148,0.434837194,0.002568903,0.000184678,0.004336348,3.86e-05,14.82500278,-,16.77700623,-,0.937758719,0.014355682,3.0,0.129654451,0.001670314,0.0204777,0.038544667,0.027840461,-0.295497794,0.024009651,0.000307211,2.32e-05,0.293158853,0.007318649,-0.097203941,0.01726688,0.482548451,0.026186129,CI_Ref_6,0.570273977,0.590187096,53.94,1.0097774290511932,0.0925522504503371,1.0097774290511932,0.0925522504503371,-,0.2661601879623893,0.0466354077371278,4714.38933112895,224.2599783199019,4754.457105263839,319.1011230454814,4674.321556994061,315.1898234005724,0.3620502077620657,0.0889364943284761,0.6995972438702351,0.1751809171841498,14.82500278,-,16.77700623,-,2841.3910326356813,2841.3910326356813,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,0.5470773971078977,0.5002760678531702,0.003227543566926214,0.5286188144234335,0.4918440016685206,0.003923629032258065,0.9304322665945529,0.9144520875800375
CI_Ref_6_chip1_100x100_256s_sp4,0.532230066,0.000962218,0.5093547,-0.012400347,-,0.076787433,0.003187784,0.54055394,0.003853222,1525.706095,0.33571853,33.20715121,0.45240891,0.542279375,0.005043176,1426.956943,0.396556289,38.80690757,0.48167374,0.002758276,0.000101379,0.003873022,8.22e-05,11.33843807,-,13.0871584,-,0.862076284,0.039173851,1.857235177,0.406624955,0.223036293,0.022682342,0.050646584,0.066146501,-0.3,0.008577195,0.000207394,7.14e-05,0.31798539,0.022709408,-0.100600311,0.01768094,0.513491862,0.026262191,CI_Ref_6,0.573350587,0.586570897,51.21,1.0386856736912973,0.0974295281905902,1.0386856736912973,0.0974295281905902,-,0.2910917391244775,0.0512047168923461,5022.675646285088,248.32314131752844,5014.6722904281,349.8255719462923,5030.6790021420775,352.53311797286545,0.4093662810062341,0.097149420872475,0.6580019455152153,0.1658490329987837,11.33843807,-,13.0871584,-,2840.5115395913513,2840.5115395913513,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,0.5727112839289201,0.5277816246826792,0.0037621773091193124,0.5598033460261667,0.5294662907635228,0.004924014840851396,0.9458076564243583,0.9215491985106108
CI_Ref_6_chip1_100x100_256s_sp5,0.562674974,0.001613604,0.5386174,-0.013519288,-,0.08032738,0.003156652,0.575454664,0.003897709,1525.775305,0.314124886,33.19594972,0.424269638,0.579949438,0.005067146,1426.9429,0.374524642,38.97166583,0.453437314,0.003561441,7.65e-05,0.003896617,2.52e-05,24.89852882,-,11.13564629,-,0.891136438,0.039154635,1.536723233,0.406131688,0.275335907,0.02264657,0.022720796,0.067012901,-0.3,0.00766908,0.000201586,7.14e-05,0.353203781,0.022762191,-0.100450468,0.017459217,0.542202667,0.026296028,CI_Ref_6,0.60516435,0.618103843,55.37,1.0145897602099836,0.0920293721779128,1.0145897602099836,0.0920293721779128,-,0.2813529490598879,0.0488657274110003,4951.714167380837,230.73261389388264,4932.450919088358,324.4790721690141,4970.9774156733165,328.12114863499704,0.4883691693440039,0.1141337104648624,0.6116642147025352,0.1526930625216881,24.89852882,-,11.13564629,-,2841.244551752212,2841.244551752212,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,0.5581577054361568,0.5196448112696406,0.003519693877551021,0.546473135271808,0.523703664439227,0.004575714285714286,0.9583337782537915,0.9309999776202652
CI_Ref_8_1_100x100_256s_sp1,0.398959273,0.000747112,0.3840665,-0.00754003,-,0.09717686,0.003191476,0.81888406,0.003922778,1526.214941,0.224771577,33.69548412,0.316116909,0.817388735,0.005201485,1426.564284,0.274092319,39.23339498,0.326825844,0.003802952,7.98e-05,0.001573041,3.29e-06,28.56383444,-,7.354327442,-,0.713331071,0.040010022,0.738052078,0.412644952,0.172779939,0.023393821,0.01280342,0.067571982,-0.3,0.007171396,7.12e-05,7.27e-05,0.334183799,0.023081595,-0.171303615,0.017768893,0.79392492,0.027975374,CI_Ref_8,0.853066501,0.869896371,50.14,0.8228737015934892,0.0788449214441579,0.8228737015934892,0.0788449214441579,-,0.4668125142162204,0.099143701967226,8475.330412498268,444.5428747491664,8483.075681800427,628.366791853469,8467.585143196111,628.9901786648115,0.8256247580125009,0.2991500677321059,0.367096623826386,0.1326003805719516,28.56383444,-,7.354327442,-,2944.069749900371,2944.069749900371,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.8674674621061029,0.8165975867570803,0.00391182489030714,0.8506845841643398,0.8151064369764659,0.005186961507778221,0.958177040174269,0.9413581747198714
CI_Ref_8_1_100x100_256s_sp2,0.43894241,3.67e-05,0.4241259,-0.005883731,-,0.104557743,0.003168237,0.876672903,0.003736273,1526.216947,0.213018514,33.6832566,0.293967593,0.882574448,0.004821703,1426.657708,0.253236478,39.27080712,0.299697354,0.000701264,8.69e-05,0.00263306,7.78e-05,3.117165334,*,9.758423846,-,0.85951703,0.036084723,2.358599768,0.371548929,0.122031561,0.022686815,0.010711094,0.061387605,-0.3,0.006101891,0.000133092,6.55e-05,0.333014876,0.020829406,-0.182580716,0.017623366,0.844458562,0.027670339,CI_Ref_8,0.948736771,0.964979572,52.13,0.8710038996218282,0.082033406441055,0.8710038996218282,0.082033406441055,-,0.4832187355846415,0.1021540784289715,8766.69244593849,447.80688634828454,8737.283829838283,631.0002250274474,8796.101062038697,635.5806367874122,0.1464708982689592,0.0569592716060441,0.5911654444715851,0.2138628354744561,3.117165334,*,9.758423846,-,2942.434601720161,2942.434601720161,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.9255510953385766,0.8408525829656628,0.0035836111643967007,0.9099719652791098,0.8465129944369845,0.004624691156723575,0.9302627187831429,0.9084885612480096
CI_Ref_8_1_100x100_256s_sp3,0.410414798,0.001225638,0.3848521,-0.016477887,-,0.096426288,0.003160416,0.813815951,0.003870214,1526.157063,0.230275338,33.70182802,0.32378068,0.815492145,0.005090074,1426.513452,0.276288862,39.05822356,0.33383193,0.001358019,8.87e-05,0.00219235,5.23e-05,10.54524295,-,10.94711826,-,0.801285586,0.039314958,2.051294522,0.40592834,0.11415502,0.022910388,0.054614709,0.066484497,-0.3,0.007011662,0.000237944,7.15e-05,0.28320639,0.02272788,-0.168026628,0.017504803,0.785834618,0.027774407,CI_Ref_8,0.855691105,0.873589576,47.72,0.8823779319969284,0.0860127321558681,0.8823779319969284,0.0860127321558681,-,0.4828387136878812,0.1031312890012421,8796.93031253821,475.47484670542497,8787.880236714924,671.4294774350977,8805.980388361497,673.4150103980613,0.3073227548529745,0.1135549763914199,0.5333069511926807,0.193477899899312,10.54524295,-,10.94711826,-,2942.0486793264445,2942.0486793264445,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.9153285582564962,0.8526990266135792,0.004055127829002515,0.8965749214165968,0.8544553069991618,0.005333271165129925,0.9530216455855295,0.9315769937712719
CI_Ref_8_1_100x100_256s_sp4,0.441159136,0.001305697,0.4044018,-0.027185051,-,0.105452131,0.00317442,0.888662767,0.003951476,1526.355408,0.196484498,33.59861119,0.274149821,0.900706702,0.005014314,1426.495911,0.234674348,39.55049033,0.262942091,0.001624251,8.51e-05,0.003817082,7.24e-05,11.9459749,-,16.7610259,-,0.729420906,0.03834222,0.291199561,0.398075203,0.374705142,0.022134571,-0.175925899,0.065347629,-0.3,0.005129126,-6.45e-05,7e-05,0.40687197,0.022327438,-0.168932142,0.017287146,0.864902536,0.026716067,CI_Ref_8,0.958373529,0.970703883,52.41,0.8754474666511488,0.0826371087878271,0.8754474666511488,0.0826371087878271,-,0.4873771705671963,0.1031453999593218,8917.254162828685,455.2536409564259,8857.233674396182,638.68433888954,8977.274651261188,648.9266720312557,0.3392697981560358,0.1242134323144107,0.8570418543452768,0.3097736382835006,11.9459749,-,16.7610259,-,2942.283808527137,2942.283808527137,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,0.9260674327418432,0.847798861858424,0.003769772944094638,0.9143040726960504,0.8592889734783439,0.004783737836290784,0.9398284434460835,0.9154828599773923
CI_Ref_8_2_100x100_256s_sp1,0.499808319,0.00058933,0.4767889,-0.013225028,-,0.11976954,0.003173279,1.004737031,0.00376525,1526.236762,0.184665762,33.77199621,0.259906012,1.007340499,0.004958353,1426.433214,0.222099242,39.3609542,0.262805012,0.003438537,4.67e-05,0.003054585,3.57e-05,18.36352077,-,11.82921854,-,0.946508997,0.037703331,2.160551154,0.389131755,0.133882189,0.022976991,0.000673781,0.063688941,-0.3,0.005474631,0.0001248,6.86e-05,0.40656543,0.021801129,-0.206551566,0.017758732,0.968393704,0.027707421,CI_Ref_8,1.069921794,1.092881362,53.9,0.9559842520102168,0.0889148166703184,0.9559842520102168,0.0889148166703184,-,0.5335420441832712,0.1122201830172765,9664.69778770072,480.29356611032733,9652.192438853674,678.3361113233685,9677.203136547763,680.138043828304,0.6922742924534657,0.2500465678025247,0.6610513577100794,0.2383062892427262,18.36352077,-,11.82921854,-,2939.5557466953655,2939.5557466953655,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,1.0138046029684602,0.9320380621521336,0.0034928107606679035,0.992506302411874,0.9344531530612245,0.004599585343228201,0.9415085332863121,0.9193468439806735
CI_Ref_9_1_100x100_256s_sp1,1.540716469,0.003177542,1.521269,0.006609951,-,0.259429204,0.003122872,1.67043259,0.003374548,1524.682744,0.112378413,33.05803708,0.144860719,1.66412013,0.003926389,1427.811268,0.137607325,38.57385194,0.149840526,0.006896264,2.07e-05,0.009622738,0.000116155,20.82037205,-,10.24213263,-,1.16438935,0.027277831,-1.252603327,0.274541477,0.724893783,0.0210383,-0.588596421,0.042811413,-0.3,0.002670429,-0.000436046,4.88e-05,0.942545515,0.015290556,-0.308088828,0.016801132,1.455276844,0.024616173,CI_Ref_9,1.770835959,1.824363124,97.91,1.6354800168219248,0.1301309960400756,1.6354800168219248,0.1301309960400756,-,0.6399263413794961,0.1290648259660739,9047.745437185102,336.9238490840423,9064.873230912835,476.9224073833732,9030.617643457366,476.0417394116547,0.767170266248277,0.2706554729694082,1.1517871369417012,0.4078145178961203,20.82037205,-,10.24213263,-,2916.423327985914,2916.423327985914,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,0.9316531120416709,0.8530449341231745,0.001723290777244408,0.9043182305178225,0.8498213308140129,0.002005101113267286,0.9397370329772031,0.9156250573282254
