Sample ID,PH_3550_M,PH_3550_STD,H2OT_3550_MAX,BL_H2OT_3550_MAX,H2OT_3550_SAT,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200_x,STN_P4500,ERR_4500_x,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD,Repeats,PH_1430,PH_1515,Thickness,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_S2N,ERR_5200_y,PH_4500_S2N,ERR_4500_y,Density,Density_Sat,Tau,Eta,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
ND70_04_02_150x150_08042022_sp1,1.914831303,0.002881566,1.849498,-0.033257394,-,0.359109992,0.003159741,0.430471237,0.003739236,1522.250919,0.426905354,31.23386493,0.491757526,0.412700778,0.004546005,1432.387208,0.50337748,34.98571538,0.577777765,0.009351779,9.62e-05,0.008868216,3.42e-05,11.75816134,-,15.49761558,-,0.907403648,0.053007423,1.236765288,0.551924944,0.432985367,0.021465538,-0.13077829,0.078148381,-0.284495706,0.040071792,0.000228017,9.42e-05,0.423541949,0.028899123,-0.223868827,0.017032579,0.371413318,0.020878292,ND70-4,0.424989917,0.452749606,46.0,4.389054351,0.432918546,4.389054351,0.432918546,-,1.650038666,0.296313681,4284.823372,228.8414286,4375.129118,329.6665882,4194.517626,317.479981,1.719801831,0.434202233,1.849551791,0.495285636,11.75816134,-,15.49761558,-,2728.741185,2728.741185,0.657007053,0.244249758,62.61529036,7.264205811,31.23591319,8.345126463,344.9724834,13.93815908,0.780434873,0.290206136,0.688161869,0.269673341
ND70_04_02_150x150_08042022_sp2,2.183035614,0.003672051,2.100146,-0.031953198,*,0.404903378,0.003123243,0.486119035,0.003748525,1522.263368,0.377222087,31.23364684,0.437462946,0.462581537,0.004463399,1432.550934,0.451820227,34.89577273,0.511415507,0.009804767,2.22e-05,0.010414207,2.66e-05,9.148887835,-,11.91949336,-,1.037605517,0.044095508,1.496525503,0.462401363,0.406403542,0.020920433,-0.082661059,0.069428733,-0.3,0.027902062,0.000263664,7.93e-05,0.47771291,0.024765856,-0.266490134,0.016859517,0.429371337,0.020702821,ND70-4,0.470601059,0.502927987,46.0,4.058691059,0.337857172,4.987023074,0.492300554,*,1.85420671,0.332978218,4852.490727,258.7727927,4924.129656,370.044454,4685.707205,353.8306333,1.797055815,0.453165648,2.164694215,0.579430484,9.148887835,-,11.91949336,-,2711.087499,2737.929299,0.657007053,0.244249758,62.61529036,7.264205811,31.23591319,8.345126463,344.9724834,13.93815908,0.780434873,0.290206136,0.688161869,0.269673341
ND70_04_02_06032022_150x150_sp1,6.001375905,0.004426744,3.679578,-0.009182598,*,0.642770582,0.00313935,0.802014964,0.003741251,1522.447628,0.244316892,31.18185228,0.266473517,0.775660375,0.004588807,1432.939027,0.288792131,35.83575011,0.333424662,0.012792067,9.33e-05,0.018629876,5.05e-06,8.681279845,-,13.86613223,-,1.457970041,0.035285743,0.428071449,0.374063797,0.571450534,0.021255378,-0.217271432,0.062257681,-0.3,0.007210673,9.34e-06,6.48e-05,0.917475597,0.020898252,-0.378443616,0.016592477,0.671740882,0.02070033,ND70-4,0.768965086,0.832341343,115.2,2.762705443,0.226205623,5.400890748,0.415600242,*,1.159569398,0.193946344,3238.816698,99.56285288,3200.393128,138.9964417,3095.226704,134.7659464,0.923632102,0.224447659,1.525507405,0.394841656,8.681279845,-,13.86613223,-,2697.215868,2775.195462,0.657007053,0.244249758,62.61529036,7.264205811,31.23591319,8.345126463,344.9724834,13.93815908,0.780434873,0.290206136,0.688161869,0.269673341
ND70_04_02_06032022_150x150_sp2,5.989393391,0.00526755,6.0,0.009782965,*,0.711753063,0.003159014,0.884817222,0.00374363,1522.185849,0.210225812,31.06757567,0.237998539,0.853588861,0.004361998,1432.686979,0.243498194,35.02948048,0.282781908,0.019575062,0.000122493,0.020190102,6.22e-05,11.12416598,-,16.80431499,-,1.756039961,0.033526236,1.663794614,0.355976585,0.717288206,0.020931535,-0.390251039,0.059648977,-0.3,0.00626503,0.000193859,6.16e-05,1.010393901,0.019874873,-0.369213596,0.016678298,0.678471098,0.020647884,ND70-4,0.876144604,0.957051591,115.2,3.021855003,0.246291777,5.404932332,0.415614839,*,1.287546606,0.215434524,3568.372179,109.4278117,3540.521899,153.4807414,3415.564232,148.1650282,1.417275566,0.344266426,1.657813718,0.429970019,11.12416598,-,16.80431499,-,2697.525303,2767.583397,0.657007053,0.244249758,62.61529036,7.264205811,31.23591319,8.345126463,344.9724834,13.93815908,0.780434873,0.290206136,0.688161869,0.269673341
ND70_04_02_06032022_150x150_sp3,3.428398286,0.007001424,3.196887,0.006619557,*,0.74992661,0.00309783,0.910111927,0.003336769,1522.400113,0.206788442,31.29009009,0.23610547,0.877580009,0.003664215,1432.755067,0.245727951,35.65224452,0.262840383,0.018291808,6.64e-05,0.019921449,4.56e-05,12.8472686,-,16.20609099,-,1.544304304,0.024423879,-0.793645143,0.25003459,0.997678934,0.0200673,-0.581190076,0.038642707,-0.3,0.006219844,-0.000229105,4.37e-05,1.160210752,0.013785361,-0.441469454,0.016285289,0.760777987,0.020712805,ND70-4,0.89308961,0.973780502,115.2,2.99470533,0.240243529,3.092959052,0.238011594,*,1.356212856,0.226519524,3579.457343,109.7102483,3640.69253,157.6892851,3510.556107,152.1595624,1.323985616,0.321550208,1.635285625,0.423186077,12.8472686,-,16.20609099,-,2765.412545,2768.377032,0.657007053,0.244249758,62.61529036,7.264205811,31.23591319,8.345126463,344.9724834,13.93815908,0.780434873,0.290206136,0.688161869,0.269673341
ND70_05_02_100x100_256s_20231013_sp2,0.703572791,0.001614069,0.6333841,-0.045050642,-,0.214722213,0.003151069,0.381378707,0.003689102,1521.582677,0.541628178,31.0496452,0.554881108,0.388043955,0.004910465,1432.6703,0.614968961,36.83635762,0.703735627,0.014257372,1.66e-05,0.009331915,9.31e-05,10.99868325,-,10.09426373,-,0.544605081,0.013496109,3.0,0.116036058,0.036082492,0.020505388,0.346712751,0.027710619,-0.227423711,0.03121753,0.000617778,2.07e-05,-0.053509405,0.006516048,-0.217554659,0.016796203,0.328955734,0.019927179,ND70-5,0.376732338,0.388046894,13.66,5.589510409,0.528447563,5.589510409,0.528447563,-,3.571520027,0.664689107,13320.05526,658.8189627,13204.66813,920.9052353,13435.44239,942.3923016,9.800430438,2.69591894,7.175314696,2.069182851,10.99868325,-,10.09426373,-,2697.397906,2697.397906,0.642265107,0.243915767,61.56317697,7.186625894,29.40421853,8.253846396,345.0841882,13.93040323,0.711508492,0.286956343,0.636085621,0.266694326
ND70_05_02_100x100_256s_20231013_sp3,0.681886598,0.001379785,0.6063614,-0.05006449,-,0.198154516,0.003094912,0.374745104,0.003685315,1520.89981,0.558701811,31.07612492,0.555513523,0.375820623,0.00462972,1433.24827,0.635580231,35.67722086,0.674303696,0.011932329,0.000361321,0.010731511,1.26e-05,12.2004435,-,9.868783163,-,0.52237239,0.017235928,3.0,0.16094227,0.010297264,0.020301271,0.342595125,0.030409212,-0.235465352,0.030302982,0.000577922,2.81e-05,-0.050261888,0.008596649,-0.279316872,0.016344295,0.27391187,0.019127053,ND70-5,0.370964417,0.382117801,13.66,5.407239269,0.511415953,5.407239269,0.511415953,-,3.289870393,0.612322682,12969.65673,640.5697071,12951.07193,901.2567437,12988.24153,910.5242888,8.187090435,2.273834402,8.23625441,2.379147217,12.2004435,-,9.868783163,-,2702.37937,2702.37937,0.642265107,0.243915767,61.56317697,7.186625894,29.40421853,8.253846396,345.0841882,13.93040323,0.711508492,0.286956343,0.636085621,0.266694326
ND70_05_02_100x100_256s_20231013_sp4,0.659734233,0.000404103,0.5994911,-0.036579317,-,0.158582165,0.003098335,0.349067816,0.003464899,1519.835721,0.589318945,32.8832221,0.685674227,0.319323607,0.004573913,1432.834956,0.686482757,32.32215603,0.685615866,0.005900159,0.000273329,0.009586478,1.81e-06,10.47838493,-,14.26153726,-,1.6100000000000002e-31,0.004671022,-1.958335071,0.090211345,0.068000313,0.019179705,-0.324312929,0.026197421,0.036915315,0.024472211,-0.000327156,1.25e-05,0.201503142,0.006091734,-0.114879426,0.016625342,0.173022799,0.020721025,ND70-5,0.346041593,0.374413986,13.66,5.221703212,0.493380759,5.221703212,0.493380759,-,2.627900325,0.490646919,11527.90402,571.6690456,12040.90939,840.2422483,11014.89866,775.3805228,4.040618196,1.131307421,7.343577618,2.124171583,10.47838493,-,14.26153726,-,2707.48828,2707.48828,0.642265107,0.243915767,61.56317697,7.186625894,29.40421853,8.253846396,345.0841882,13.93040323,0.711508492,0.286956343,0.636085621,0.266694326
ND70_05_02_100x100_256s_20231013_sp5,0.585066249,0.001596143,0.53338,-0.030708126,-,0.182847987,0.003151738,0.313389331,0.003760426,1522.477865,0.618361166,30.53411091,0.633984535,0.303955308,0.004277798,1433.282629,0.763552213,37.66902823,0.84708937,0.002760299,0.000140358,0.0026643,0.000121245,11.02226695,-,15.12727017,-,0.475989091,0.032325122,2.672497116,0.335806638,-0.049691052,0.021202,0.274626893,0.054831774,-0.3,0.015294128,0.000533203,5.84e-05,-0.053220751,0.018512301,-0.195806118,0.01655449,0.308693601,0.019583912,ND70-5,0.310762471,0.326787679,13.66,4.601193884,0.43565011,4.601193884,0.43565011,-,3.010697027,0.561523739,10579.60588,525.7610675,10741.27934,751.4866865,10417.93241,735.5042899,1.878289593,0.527507277,2.02793513,0.593144761,11.02226695,-,15.12727017,-,2724.860423,2724.860423,0.642265107,0.243915767,61.56317697,7.186625894,29.40421853,8.253846396,345.0841882,13.93040323,0.711508492,0.286956343,0.636085621,0.266694326
ND70_05_02_100x100_256s_20231013_sp6,0.641250294,0.000102679,0.5907791,-0.026907657,-,0.157194799,0.00309306,0.337156105,0.00346071,1519.800388,0.621389208,32.46937824,0.694885617,0.322095372,0.004577224,1432.822536,0.701600092,32.96142064,0.701511663,0.004734249,9.71e-06,0.003565373,7.75e-05,8.803287148,-,4.028134754,-,2.54e-29,0.019440161,-1.80062008,0.215001436,0.145332159,0.019345593,-0.392492666,0.03601497,0.096203994,0.029046396,-0.000373394,3.54e-05,0.210727255,0.011657145,-0.112747601,0.016415918,0.155266705,0.020198974,ND70-5,0.353555942,0.376002432,13.66,5.067397454,0.478871177,5.067397454,0.478871177,-,2.600799938,0.485399141,11352.32518,562.5610263,11611.67134,809.3956338,11092.97902,781.5230906,3.237050118,0.88984307,2.726891187,0.790444638,8.803287148,-,4.028134754,-,2711.766915,2711.766915,0.642265107,0.243915767,61.56317697,7.186625894,29.40421853,8.253846396,345.0841882,13.93040323,0.711508492,0.286956343,0.636085621,0.266694326
ND70_05_02_100x100_256s_20231013_sp7,0.6416258,0.000957136,0.5822322,-0.035144888,-,0.158415719,0.003058449,0.336984509,0.003464854,1520.086328,0.64374926,32.46974086,0.704637589,0.328694535,0.004657905,1432.673047,0.71708737,33.69771904,0.719569482,0.01042015,9.82e-05,0.010516531,9.45e-06,12.19111081,-,9.1366738,-,2.4500000000000002e-33,0.013731664,-2.035433334,0.160941449,0.292077894,0.019325526,-0.369701815,0.031558138,0.042033093,0.027551055,-0.000350536,2.59e-05,0.199932278,0.009158303,-0.119703808,0.016423781,0.169531725,0.020659229,ND70-5,0.35950474,0.376125437,13.66,5.070527637,0.479349833,5.070527637,0.479349833,-,2.621084305,0.489730602,11463.37607,568.9139341,11606.1342,812.1665226,11320.61795,796.8925882,7.125022529,1.959663477,8.043578176,2.319369702,12.19111081,-,9.1366738,-,2711.679851,2711.679851,0.642265107,0.243915767,61.56317697,7.186625894,29.40421853,8.253846396,345.0841882,13.93040323,0.711508492,0.286956343,0.636085621,0.266694326
ND70_06_02_chip3_100x100_256s_sp1,1.339522262,0.002372534,1.246077,-0.060725374,-,0.414668449,0.003073569,0.826450287,0.003847404,1508.695303,0.375566231,33.10911224,0.31928368,0.868409869,0.00566367,1430.12596,0.338056591,31.05624878,0.272450452,0.009225223,9.36e-05,0.005056525,0.000103085,9.949953003,-,14.13450479,-,0.122796674,0.024810503,-2.649953992,0.253954022,0.497647353,0.01967105,-0.56107274,0.038749925,-0.284130808,0.02151705,-0.000440364,4.36e-05,0.337159803,0.013583515,-0.194319564,0.015834505,0.344662086,0.016835007,ND70-6,0.983084884,0.924794055,25.0,5.882130419,0.875579961,5.882130419,0.875579961,-,3.90658086,0.883995593,15792.78741,1478.623171,15401.80603,2038.467829,16183.76879,2142.417987,3.660911141,1.172118878,2.225942672,0.739452167,9.949953003,-,14.13450479,-,2689.900593,2689.900593,0.634472872,0.225712745,61.00705538,7.14575708,28.4360292,8.20539847,351.1722696,13.50320927,0.67507568,0.285227871,0.60855938,0.265117892
ND70_06_02_chip3_100x100_256s_sp2,1.323704681,0.000267917,1.246234,-0.045554417,-,0.406753993,0.003146657,0.822685436,0.004031692,1508.911736,0.386802874,33.22090617,0.322295754,0.862443835,0.006080913,1430.07316,0.343850125,31.23569376,0.289913059,0.008706984,6.55e-05,0.003546855,0.000120366,7.352870776,-,7.281654283,-,0.207246096,0.068135061,-1.182975368,0.703524196,0.058893953,0.021149453,-0.422569117,0.092025324,-0.02870526,0.05795412,-0.000299694,0.000119635,0.2823168,0.035971517,-0.189907766,0.016848082,0.34061168,0.017485359,ND70-6,0.966439315,0.914307714,26.7,5.415908778,0.75960158,5.415908778,0.75960158,-,3.570451787,0.785340011,14630.31457,1279.840074,14285.13162,1763.245463,14975.49751,1855.512839,3.219404772,1.014523995,1.454791561,0.477711797,7.352870776,-,7.281654283,-,2703.145704,2703.145704,0.634472872,0.225712745,61.00705538,7.14575708,28.4360292,8.20539847,351.1722696,13.50320927,0.67507568,0.285227871,0.60855938,0.265117892
ND70_06_02_chip5_100x100_256s_sp1,1.375387545,0.000791158,1.302233,-0.04138933,-,0.429950318,0.003124164,0.85315711,0.00386936,1508.591092,0.367351988,33.13430494,0.307245749,0.889278106,0.006019645,1430.090017,0.328217169,30.96853621,0.275324166,0.010766745,0.000298253,0.004641353,0.00016198,11.617567,-,5.037533792,-,0.082132718,0.034476976,-3.0,0.350255809,0.269448584,0.020044952,-0.549973719,0.049907844,-0.097222062,0.035924563,-0.000544112,5.97e-05,0.357947505,0.018037455,-0.20904719,0.016192237,0.361633445,0.016812264,ND70-6,0.989839571,0.937049385,24.2,6.264100884,0.954372586,6.264100884,0.954372586,-,4.201100226,0.963124834,16839.55077,1632.82978,16490.46385,2261.657743,17188.63769,2355.724223,4.431448275,1.432665197,2.119119066,0.711641608,11.617567,-,5.037533792,-,2679.241927,2679.241927,0.634472872,0.225712745,61.00705538,7.14575708,28.4360292,8.20539847,351.1722696,13.50320927,0.67507568,0.285227871,0.60855938,0.265117892
