,BL5200_BL_M,BL5200_BL_STD,BL4500_BL_M,BL4500_BL_STD,BL3550_BL_M,BL3550_BL_STD,BL1635_M,BL1635_STD,BL1515_M,BL1515_STD,BL1430_M,BL1430_STD,Thickness,H2Ot_3550_SAT,ERR_5200,ERR_4500
STD_D1010_021220_256s_100x100_c,0.02294930887002068,0.0006949192703818984,-0.11872772259375164,0.00015173278573787485,-0.1966605899132711,6.813115610812239e-05,0.5677826621716227,0.0013469678585835226,0.5677826621716227,0.0013469678585835226,0.5677826621716227,0.0013469678585835226,231.0,*,-,-
STD_D1010_021420_256s_100x100_a,0.18913995133970607,0.00031439654266394236,0.04831009792203691,3.7001356280917516e-05,0.004606400654418693,0.0016712460517442293,0.7122770447699527,0.000984538023010651,0.7122770447699527,0.000984538023010651,0.7122770447699527,0.000984538023010651,231.0,*,-,-
STD_D1010_021420_256s_100x100_b,0.1795888356138627,0.00033710267680105914,0.03876681039104151,3.273851004904741e-05,-0.00610154473861057,0.0020725756829382586,0.7153579253421587,0.0012477058869026089,0.7153579253421587,0.0012477058869026089,0.7153579253421587,0.0012477058869026089,231.0,*,-,-
STD_D1010_021420_256s_100x100_c,0.158597749048334,0.0001567374728861347,0.013025277192512326,1.6234390879374093e-05,-0.032302628756186426,0.001323032032494715,0.6802925670899834,0.0014020288251566215,0.6802925670899834,0.0014020288251566215,0.6802925670899834,0.0014020288251566215,231.0,*,-,-
STD_D1010_021720_256s_100x100_a,0.15416160105847218,0.00012953041525763678,0.015734618534231113,5.0548718983465684e-05,-0.05043784772793384,0.0014200635792925122,0.6888316370465821,0.0013450431581585945,0.6888316370465821,0.0013450431581585945,0.6888316370465821,0.0013450431581585945,231.0,*,-,-
STD_D1010_021720_256s_100x100_b,0.1559681884991431,0.000292700306826218,0.01729223565128229,4.993059531032664e-05,-0.049788325531210154,0.0013492683713967769,0.7112467054259503,0.0014334288172233656,0.7112467054259503,0.0014334288172233656,0.7112467054259503,0.0014334288172233656,231.0,*,-,-
STD_D1010_021720_256s_100x100_c,0.15364390276876336,0.00020757302855222738,0.015245684513480684,5.7744338875829085e-05,-0.051086772979907796,0.0014328096670100335,0.6470437898000851,0.0010309716235343868,0.6470437898000851,0.0010309716235343868,0.6470437898000851,0.0010309716235343868,231.0,*,-,-
STD_D1010_021720_256s_50x50_b,0.1017548939403324,0.000222294469829839,-0.0362121982894164,2.2469366622360164e-05,-0.10124564962314431,0.0014005636074528507,0.6721477677227621,0.0014608284075105361,0.6721477677227621,0.0014608284075105361,0.6721477677227621,0.0014608284075105361,231.0,*,-,-
STD_D1010_021720_256s_80x80_a,0.17208853211401143,0.0001856775913594138,0.033051965950387376,7.305520186261453e-05,-0.03377129538393989,0.0015038887522882483,0.7341894898277525,0.001459290248443884,0.7341894898277525,0.001459290248443884,0.7341894898277525,0.001459290248443884,231.0,*,-,-
STD_D1010_021720_256s_80x80_b,0.17133999385217435,0.00014586050283580608,0.032496254627428535,5.9406363731672975e-05,-0.034059630693652955,0.0014215619307467405,0.7343182279608226,0.0014843750986238843,0.7343182279608226,0.0014843750986238843,0.7343182279608226,0.0014843750986238843,231.0,*,-,-
STD_D1010_021720_256s_80x80_c,0.17325569727111212,0.00035868214742075587,0.034029060805968424,4.091017295916092e-05,-0.032975063863621396,0.0013855703085783586,0.7312448098539552,0.0014243797728053064,0.7312448098539552,0.0014243797728053064,0.7312448098539552,0.0014243797728053064,231.0,*,-,-
STD_D1010_021920_256s_100x100_a,-0.07833810104914386,0.00011740095286012283,-0.2165993959740685,8.65669506970896e-05,-0.2857984221144087,0.001896846215951742,0.4032637584035177,0.0009598079408821803,0.4032637584035177,0.0009598079408821803,0.4032637584035177,0.0009598079408821803,231.0,*,-,-
STD_D1010_021920_256s_100x100_b,-0.08949576024881484,0.00010840502202330499,-0.22731881645456323,5.842502758537788e-05,-0.2952384535323729,0.001864148633225488,0.40253571735764443,0.0013653169512656083,0.40253571735764443,0.0013653169512656083,0.40253571735764443,0.0013653169512656083,231.0,*,-,-
STD_D1010_021920_256s_100x100_c,-0.0927037486684215,0.00022525599256093614,-0.23084634237910173,2.909964706552268e-05,-0.29903451865160496,0.0017535358523653726,0.3803431419941466,0.0009581794005576119,0.3803431419941466,0.0009581794005576119,0.3803431419941466,0.0009581794005576119,231.0,*,-,-
STD_D1010_022120_256s_100x100_a,0.023779720342033305,0.000699164585485658,-0.11407904184486624,0.00022239828611662148,-0.1819152326243254,0.002614528975230059,0.5698930689284756,0.0014764663207017495,0.5698930689284756,0.0014764663207017495,0.5698930689284756,0.0014764663207017495,231.0,*,-,-
STD_D1010_022120_256s_100x100_b,0.013307969161982139,0.0008384254558496222,-0.12474428647448155,0.00026123070358859883,-0.19246301818841918,0.00252295925475159,0.48814921903779673,0.0009441550560367558,0.48814921903779673,0.0009441550560367558,0.48814921903779673,0.0009441550560367558,231.0,*,-,-
STD_D1010_022120_256s_100x100_c,0.0051666412730445475,0.0008683055509007486,-0.13310007167879054,0.00022570335355065436,-0.20063652671311574,0.002368484377866098,0.5304368147120231,0.0013657748426841125,0.5304368147120231,0.0013657748426841125,0.5304368147120231,0.0013657748426841125,231.0,*,-,-
STD_D1010_030920_256s_100x100_a,0.3017992779014021,0.00021771114465236863,0.1765036194486952,0.0005982176838905826,0.13158219695925674,0.0034075797951361175,0.9482810137075043,0.0014594778525576515,0.9482810137075043,0.0014594778525576515,0.9482810137075043,0.0014594778525576515,231.0,*,-,-
STD_D1010_030920_256s_100x100_b,0.30203934014087225,0.00022602377041682322,0.17598114182519406,0.0006309058101820851,0.13108372808433624,0.0033388887640598878,0.9341029238476614,0.001440106927816325,0.9341029238476614,0.001440106927816325,0.9341029238476614,0.001440106927816325,231.0,*,-,-
STD_D1010_030920_256s_100x100_c,0.29867446090444977,0.00015499562121756434,0.17281917542939965,0.0005370412510910373,0.12907333785402425,0.0030461067561619918,0.9365281523185736,0.0013973084205012958,0.9365281523185736,0.0013973084205012958,0.9365281523185736,0.0013973084205012958,231.0,*,-,-
STD_D1010_031020_256s_100x100_a,0.2976057945981286,0.0006685642610087493,0.17195533725944245,0.00018944110163721263,0.12424542315345037,6.926316157469221e-05,0.8631953660188685,0.0009525329846274096,0.8631953660188685,0.0009525329846274096,0.8631953660188685,0.0009525329846274096,231.0,*,-,-
STD_D1010_031020_256s_100x100_b,0.2964686248362876,0.0005354306728139934,0.17075100255096695,0.00019376493033839906,0.12345431397034719,6.981570269089197e-05,0.8726532052815085,0.0009869464765246932,0.8726532052815085,0.0009869464765246932,0.8726532052815085,0.0009869464765246932,231.0,*,-,-
STD_D1010_031020_256s_100x100_c,0.29525610409014785,0.0005044620255406667,0.1700929454383806,0.00015166113333570173,0.12311946219668606,6.961382653909454e-05,0.9039589455957209,0.001522200389024467,0.9039589455957209,0.001522200389024467,0.9039589455957209,0.001522200389024467,231.0,*,-,-
STD_ETF46_020320_256s_15x15_a,0.21756625281843564,0.00042347101263610654,0.22580387237091695,0.0005798790789567458,0.2542065465488927,0.005410962000795772,0.43445938102026344,0.0015598107587085075,0.43445938102026344,0.0015598107587085075,0.43445938102026344,0.0015598107587085075,45.0,-,*,-
STD_ETF46_020320_256s_15x15_b,0.2088260944999798,2.2036373621295012e-05,0.2193362987724294,0.0009624427683817414,0.24806680485241572,0.005635093635306331,0.4317782109354123,0.0016543131304459816,0.4317782109354123,0.0016543131304459816,0.4317782109354123,0.0016543131304459816,45.0,-,*,-
STD_ETF46_020320_256s_15x15_c,0.20107323583054657,5.564210792365712e-06,0.2101651497088888,0.00033888776269430963,0.24042119367644907,0.0054976179156482246,0.4269517460365247,0.0016954713944305102,0.4269517460365247,0.0016954713944305102,0.4269517460365247,0.0016954713944305102,45.0,-,*,-
STD_ETF46_020520_256s_15x15_a,0.210750534860166,2.3438508875601256e-05,0.2185697193996763,0.0005828086051340467,0.24380490255607612,0.006053425265826685,0.426322647176029,0.0017729648771786437,0.426322647176029,0.0017729648771786437,0.426322647176029,0.0017729648771786437,45.0,-,*,-
STD_ETF46_020520_256s_15x15_b,0.21414769716960783,0.00011954464551909067,0.22391551485440578,0.00022114394645789256,0.24854139287702817,0.006074385852269174,0.43052924495505324,0.0016936951305247902,0.43052924495505324,0.0016936951305247902,0.43052924495505324,0.0016936951305247902,45.0,-,*,-
STD_ETF46_020520_256s_15x15_c,0.21220783471649343,1.9671299838701128e-05,0.22168497030954762,0.0005982763966220574,0.2478881550773273,0.005383734476838912,0.4286677610918576,0.0016834142757712598,0.4286677610918576,0.0016834142757712598,0.4286677610918576,0.0016834142757712598,45.0,-,-,-
STD_ETF46_021220_256s_15x20_a,0.16726495469532196,0.0020080960748236547,0.14970463849359766,0.0002796037312322267,0.1901508191338778,0.0016963050066046055,0.4512689480913989,0.0016488351263410073,0.4512689480913989,0.0016488351263410073,0.4512689480913989,0.0016488351263410073,45.0,-,-,-
STD_ETF46_021220_256s_15x20_b,0.16739185971849227,0.0009388679282243967,0.14846768166644472,4.077934977500835e-05,0.190161206334879,0.001501937623900782,0.4502237977637198,0.0017695623324808707,0.4502237977637198,0.0017695623324808707,0.4502237977637198,0.0017695623324808707,45.0,-,-,-
STD_ETF46_021220_256s_15x20_c,0.16997227015318175,0.0009198004597211137,0.1512902205158583,0.0001731576517634043,0.19199506265886893,0.0019066110363169702,0.45210791810237216,0.0018052661433318501,0.45210791810237216,0.0018052661433318501,0.45210791810237216,0.0018052661433318501,45.0,-,-,-
STD_ETF46_021420_256s_15x20_a,0.16390115718162732,0.0009756065842767724,0.14656221689713284,7.828583706854898e-05,0.1864283959524645,0.001705816309475779,0.4506212100018539,0.001655696489468566,0.4506212100018539,0.001655696489468566,0.4506212100018539,0.001655696489468566,45.0,-,-,-
STD_ETF46_021420_256s_15x20_b,0.16334102766453093,0.0012505330231086752,0.14675203644301038,0.00026179081540863316,0.1857719975867674,0.001566677875012301,0.44994927797936135,0.001684432012566267,0.44994927797936135,0.001684432012566267,0.44994927797936135,0.001684432012566267,45.0,-,-,-
STD_ETF46_021420_256s_15x20_c,0.1623204774228695,0.0013502786698113857,0.14624857214779827,0.0005883093760235426,0.18514532943893847,0.0015975165743384748,0.44996180005988207,0.0016862054062639464,0.44996180005988207,0.0016862054062639464,0.44996180005988207,0.0016862054062639464,45.0,-,-,-
STD_ETF46_021720_256s_15x20_a,0.18848505797380868,0.00035825371654534877,0.18623930851859213,0.0004455609702559067,0.22031706169278578,0.002959341001094182,0.4513161396446646,0.0015444092805873028,0.4513161396446646,0.0015444092805873028,0.4513161396446646,0.0015444092805873028,45.0,-,-,-
STD_ETF46_021720_256s_15x20_b,0.17617414720241284,0.00023899457458387028,0.16898315212048318,0.0002749397305072785,0.2063968723517692,0.003035474009561258,0.4393460270811306,0.001626860869840798,0.4393460270811306,0.001626860869840798,0.4393460270811306,0.001626860869840798,45.0,-,-,-
STD_ETF46_021720_256s_15x20_c,0.17241273292607143,2.9488390485238236e-05,0.1665954881530183,0.0013280132929930502,0.20472135195583074,0.003086923752130985,0.43740761885342627,0.0014955865185467881,0.43740761885342627,0.0014955865185467881,0.43740761885342627,0.0014955865185467881,45.0,-,-,-
STD_ETF46_021920_256s_15x20_a,0.1931189272169689,0.0006111547504226804,0.185413775081134,0.0007191285841800725,0.22443549456140868,0.003614995249597267,0.4483538266749513,0.001549237462990613,0.4483538266749513,0.001549237462990613,0.4483538266749513,0.001549237462990613,45.0,-,-,-
STD_ETF46_021920_256s_15x20_b,0.20221652963602063,0.000631641847063152,0.19393959939556749,0.00059153158927178,0.23147635168759298,0.0034820738015779477,0.4562597056577247,0.0015821241955221933,0.4562597056577247,0.0015821241955221933,0.4562597056577247,0.0015821241955221933,45.0,-,-,-
STD_ETF46_021920_256s_15x20_c,0.20400946697263833,0.00047378887216491825,0.19565215049274035,0.0004134364327922197,0.23371441066038579,0.003397945263287901,0.4555451611913681,0.0015410755990363653,0.4555451611913681,0.0015410755990363653,0.4555451611913681,0.0015410755990363653,45.0,-,-,-
STD_ETF46_022120_256s_15x20_a,0.1457130753917253,0.0002752466802837475,0.13324751327747725,0.0002554922554439579,0.1805139268343037,0.003336889966846758,0.42354191959985255,0.0017031299094924371,0.42354191959985255,0.0017031299094924371,0.42354191959985255,0.0017031299094924371,45.0,-,-,-
STD_ETF46_022120_256s_15x20_b,0.19502022783061143,0.0002527204946417025,0.1918698908906379,0.0008957613338149476,0.22679415007626277,0.0028985476035820203,0.45287835176847774,0.0014563792607740198,0.45287835176847774,0.0014563792607740198,0.45287835176847774,0.0014563792607740198,45.0,-,-,-
STD_ETF46_022120_256s_15x20_c,0.19460582057913398,0.0005396300748135523,0.19090472490248692,0.00012073262240596983,0.2264117877886266,0.0031401579342381493,0.4526859433617747,0.0014767084719632404,0.4526859433617747,0.0014767084719632404,0.4526859433617747,0.0014767084719632404,45.0,-,-,-
VF74_127-7_101220_256s_15x20_a,0.23598869041656415,0.001503173562407622,0.2090884729218849,9.234606632241758e-05,0.22313584095288674,0.0007552600177657208,0.3815836083342743,0.001576869269948161,0.3815836083342743,0.001576869269948161,0.3815836083342743,0.001576869269948161,27.0,-,-,*
VF74_127-7_101220_256s_15x20_b,0.285932698160871,0.0008258644081749687,0.25573167961205534,3.7789487197552565e-05,0.26608245545688375,0.0009399319395554279,0.42631313587575914,0.0016059967105900858,0.42631313587575914,0.0016059967105900858,0.42631313587575914,0.0016059967105900858,27.0,-,*,-
VF74_127-7_101220_256s_15x20_c,0.23933417810949353,0.0003709679838073817,0.2115550680388993,6.039905176538003e-06,0.22344587061758767,0.0007964944808688561,0.38058661240701114,0.0017371433237152927,0.38058661240701114,0.0017371433237152927,0.38058661240701114,0.0017371433237152927,27.0,-,*,-
VF74_131-1_101220_256s_25x50_a,0.19666959452995006,0.0005497102735980831,0.1753354974573739,0.00019956232448607025,0.17326682072582275,0.002043331700592327,0.2723504230228596,0.0015590444885432199,0.2723504230228596,0.0015590444885432199,0.2723504230228596,0.0015590444885432199,35.7,-,-,-
VF74_131-1_101220_256s_25x50_b,0.20194489863209908,0.00034132313405868623,0.1782466403785371,7.952261486453367e-05,0.17507502440963474,0.00201617318755106,0.27443124522969947,0.0016584087190151485,0.27443124522969947,0.0016584087190151485,0.27443124522969947,0.0016584087190151485,35.7,-,-,-
VF74_131-1_101220_256s_25x50_c,0.18919693761872114,0.00016100387503913236,0.16882687328656557,3.111656623012627e-05,0.16929763669852207,0.002040469366104256,0.27082544525015945,0.0014962484993789181,0.27082544525015945,0.0014962484993789181,0.27082544525015945,0.0014962484993789181,35.7,-,-,-
VF74_131-9_MI1_101220_256s_15x30_a,0.1333002251891842,0.00020583269544748365,0.14204674837379705,0.0009895898095941124,0.11566113948985274,0.002574342234589418,0.3103479515879839,0.0012560908345769048,0.3103479515879839,0.0012560908345769048,0.3103479515879839,0.0012560908345769048,22.0,-,-,-
VF74_131-9_MI1_101220_256s_15x30_b,0.1368614273558579,8.91237002857589e-06,0.1476745921047883,7.092522428937764e-05,0.1234219585512989,0.0016785306138639607,0.3260905702387194,0.0012407211717934807,0.3260905702387194,0.0012407211717934807,0.3260905702387194,0.0012407211717934807,22.0,-,*,-
VF74_131-9_MI1_101220_256s_15x30_c,0.1354662656083572,0.00012834732044893907,0.14403978490629124,0.0008729382794328765,0.11803313622475593,0.0014981232089087027,0.31588608165185217,0.0012637371881152252,0.31588608165185217,0.0012637371881152252,0.31588608165185217,0.0012637371881152252,22.0,-,*,-
VF74_131-9_MI2_101220_256s_20x25_a,0.09416441216307142,0.0004827762539392772,0.05213248786042705,8.193536728945931e-05,0.06542899171252585,0.0003775399320538368,0.20031929902576984,0.001742038096837111,0.20031929902576984,0.001742038096837111,0.20031929902576984,0.001742038096837111,22.0,-,*,*
VF74_131-9_MI2_101220_256s_20x25_b,0.09461467100967647,0.00023205865437831824,0.05194352352667591,0.0003303596558528683,0.06507642173386315,0.000502463886776527,0.2001844635821812,0.0017380344184719926,0.2001844635821812,0.0017380344184719926,0.2001844635821812,0.0017380344184719926,22.0,-,*,*
VF74_131-9_MI2_101220_256s_20x25_c,0.10149171148959792,6.84524948483638e-06,0.05615953023929871,7.586074193575294e-05,0.06766116855115872,0.0004494830278489738,0.20396547803372847,0.0017690420556849135,0.20396547803372847,0.0017690420556849135,0.20396547803372847,0.0017690420556849135,22.0,-,*,*
VF74_132-1_101220_256s_40x50_a,0.1959038507878077,0.00024172131763516467,0.128779543392277,3.657661907489542e-05,0.1040704363030227,8.3212259878605e-05,0.361308369209268,0.0015712297722920762,0.361308369209268,0.0015712297722920762,0.361308369209268,0.0015712297722920762,65.0,-,-,-
VF74_132-1_101220_256s_40x50_b,0.19657595195212244,0.0002516788744950209,0.12935489126412789,0.00014379541565633658,0.10466092975133394,9.44155728171227e-05,0.36151247169116174,0.0015638133140065322,0.36151247169116174,0.0015638133140065322,0.36151247169116174,0.0015638133140065322,65.0,-,-,-
VF74_132-1_101220_256s_40x50_c,0.19552953892522676,0.0002236206443562573,0.12853547457846776,0.0001327540605378337,0.10411295598649561,0.00019039214538862906,0.36312619780743205,0.0017564392767574581,0.36312619780743205,0.0017564392767574581,0.36312619780743205,0.0017564392767574581,65.0,-,-,-
VF74_132-2_101220_256s_20x25_a,0.20063775759604763,0.0007254948591998945,0.14899510689678622,0.0002758994942086579,0.14852009727488577,0.0025198581386887352,0.31963985924960947,0.001456281751648416,0.31963985924960947,0.001456281751648416,0.31963985924960947,0.001456281751648416,36.0,-,-,-
VF74_132-2_101220_256s_20x25_b,0.20049851618347728,0.00038617010403142467,0.14829044844968678,0.0003073393894590449,0.14839285209054487,0.0026509929324675975,0.32007819820402006,0.0014555275761354515,0.32007819820402006,0.0014555275761354515,0.32007819820402006,0.0014555275761354515,36.0,-,-,-
VF74_132-2_101220_256s_20x25_c,0.19825685836910067,0.0003140527574641199,0.14620772051133019,3.3188161928373645e-05,0.14840138420796314,0.00323959850120579,0.3199218417475672,0.0014544579049032157,0.3199218417475672,0.0014544579049032157,0.3199218417475672,0.0014544579049032157,36.0,-,-,-
VF74_134D-15_101220_256s_15x25_a,0.21995384841504406,4.835414581355657e-06,0.20347859333988405,0.0007627379270667487,0.19553362142454303,0.002517507830868664,0.37839561920416026,0.0015048006246314155,0.37839561920416026,0.0015048006246314155,0.37839561920416026,0.0015048006246314155,25.0,-,-,-
VF74_134D-15_101220_256s_15x25_b,0.21904911117723577,1.2100957650273757e-05,0.2031695599191612,0.0005778350784074667,0.19504072971508346,0.0025953879559683555,0.3773162661737038,0.0015346166215032646,0.3773162661737038,0.0015346166215032646,0.3773162661737038,0.0015346166215032646,25.0,-,-,-
VF74_134D-15_101220_256s_15x25_c,0.21930738140442618,4.0641192419503805e-05,0.2016185304077898,0.00014921658119819198,0.19468843509217845,0.003091199110121211,0.3788920396583533,0.001523850855142348,0.3788920396583533,0.001523850855142348,0.3788920396583533,0.001523850855142348,25.0,-,-,-
VF74_136-3_101220_256s_20x30_a,0.23715355883379044,0.00017787772926926228,0.21716629884688943,0.00015781107890018358,0.20814614531919914,0.0021181316752339036,0.2706036527796922,0.0016521955936027906,0.2706036527796922,0.0016521955936027906,0.2706036527796922,0.0016521955936027906,32.3,-,-,-
VF74_136-3_101220_256s_20x30_b,0.24268250414058676,8.39988707094983e-05,0.22214033690238424,0.00017598271383023313,0.21087301332242214,0.002188290381070406,0.2724278577764239,0.001648155241824596,0.2724278577764239,0.001648155241824596,0.2724278577764239,0.001648155241824596,32.3,-,-,-
VF74_136-3_101220_256s_20x30_c,0.24027631121756,0.0003240869209997819,0.21915333696495787,0.00015478342821124063,0.20874541564195936,0.0020124022521283637,0.2706712219022398,0.001669509866383852,0.2706712219022398,0.001669509866383852,0.2706712219022398,0.001669509866383852,32.3,-,-,-
Villa_P2_150x150_06032022_sp1,0.004490368404672639,3.0452901985416434e-05,-0.015632083156139908,8.805455507561293e-06,-0.03464791606708046,0.0008371479625279329,0.24857192078063242,0.0013591918287306087,0.24857192078063242,0.0013591918287306087,0.24857192078063242,0.0013591918287306087,66.5,-,-,*
Villa_P2_150x150_06032022_sp2,0.02863000845924535,7.535920399789534e-05,0.002996300406428578,3.22321011773563e-06,-0.02359547827373815,0.0009386005194998326,0.24566203431226413,0.001379421756814947,0.24566203431226413,0.001379421756814947,0.24566203431226413,0.001379421756814947,66.5,-,-,*
Villa_P2_150x150_06032022_sp3,0.020145032381936004,3.8181503142835656e-05,-0.003045153442915125,1.849609301413732e-06,-0.025329891038074762,0.00047170441495672933,0.2489241878357884,0.001351925902277876,0.2489241878357884,0.001351925902277876,0.2489241878357884,0.001351925902277876,66.5,-,-,*
